gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
0,0.237609,0.304401,0.175093,0.141029,0.140342
0,0.239500,0.284682,0.185867,0.148698,0.139109
0,0.239619,0.304167,0.185815,0.145659,0.137226
0,0.241214,0.314757,0.191250,0.149030,0.137375
0,0.247159,0.346725,0.191281,0.149297,0.143449
0,0.245621,0.362921,0.196385,0.156275,0.150199
0,0.240514,0.358719,0.197069,0.153742,0.140752
0,0.237611,0.350989,0.194467,0.155016,0.140930
0,0.242635,0.343177,0.189018,0.154869,0.143214
0,0.236492,0.338828,0.182379,0.152461,0.142850
0,0.223940,0.338728,0.171465,0.143362,0.139548
0,0.226234,0.344573,0.171909,0.142751,0.140874
0,0.228854,0.347980,0.171271,0.141620,0.141136
0,0.234501,0.350354,0.171897,0.139151,0.139975
0,0.236666,0.349480,0.171348,0.134915,0.138946
0,0.238719,0.346024,0.173747,0.139186,0.143429
0,0.237050,0.356231,0.168859,0.131371,0.135742
0,0.238615,0.355642,0.170332,0.133876,0.140469
0,0.240828,0.358560,0.171699,0.133102,0.137519
0,0.240641,0.371762,0.171116,0.135560,0.141733
0,0.239052,0.378229,0.172863,0.137785,0.144215
0,0.245148,0.380090,0.178752,0.143800,0.148208
0,0.246587,0.382629,0.182827,0.146347,0.149187
0,0.251278,0.377624,0.189332,0.150757,0.151561
0,0.251724,0.377003,0.193367,0.153822,0.153900
0,0.251895,0.376564,0.195867,0.155745,0.155398
0,0.252103,0.376444,0.198378,0.156590,0.155567
0,0.252060,0.375648,0.199429,0.156946,0.155440
0,0.251601,0.376217,0.200758,0.157540,0.155229
0,0.251388,0.376107,0.201206,0.157894,0.155296
0,0.251164,0.376205,0.201858,0.158533,0.155802
0,0.250578,0.376389,0.202271,0.158871,0.156071
0,0.249886,0.376404,0.202339,0.159013,0.156233
0,0.249466,0.376428,0.201919,0.159011,0.156270
0,0.249506,0.376215,0.201441,0.158824,0.156244
0,0.249578,0.376006,0.201365,0.158824,0.156273
0,0.249546,0.375790,0.201360,0.158843,0.156291
0,0.249500,0.375508,0.201157,0.158731,0.156205
0,0.249431,0.374890,0.200906,0.158614,0.156119
0,0.249342,0.374295,0.200690,0.158501,0.155993
0,0.249257,0.373833,0.200404,0.158363,0.155846
0,0.248909,0.373229,0.199791,0.158086,0.155498
0,0.248909,0.373229,0.199791,0.158086,0.155498
0,0.248755,0.373064,0.199427,0.157892,0.155275
0,0.248650,0.372975,0.199071,0.157671,0.155041
0,0.248552,0.373174,0.198636,0.157376,0.154778
0,0.248557,0.373256,0.198303,0.157114,0.154592
0,0.248531,0.373286,0.198103,0.156938,0.154462
0,0.248454,0.373585,0.197845,0.156707,0.154287
0,0.248371,0.373964,0.197650,0.156547,0.154175
0,0.248228,0.373664,0.197180,0.156072,0.153775
0,0.248266,0.373685,0.196856,0.155848,0.153607
0,0.248321,0.373963,0.196568,0.155695,0.153495
0,0.248322,0.374066,0.196263,0.155551,0.153444
0,0.248274,0.373945,0.195998,0.155467,0.153459
0,0.248270,0.373685,0.195902,0.155519,0.153602
0,0.248201,0.373496,0.195974,0.155728,0.153860
0,0.248216,0.373110,0.195907,0.155779,0.154033
0,0.248232,0.372735,0.195770,0.155784,0.154134
0,0.248196,0.372478,0.195604,0.155773,0.154213
0,0.248397,0.371781,0.195602,0.155856,0.154315
0,0.248526,0.371403,0.195577,0.155946,0.154402
0,0.248650,0.370755,0.195457,0.155997,0.154505
0,0.248647,0.370426,0.195402,0.156057,0.154564
0,0.248607,0.370272,0.195341,0.156114,0.154617
0,0.248537,0.370125,0.195210,0.156127,0.154643
0,0.248479,0.370037,0.195035,0.156102,0.154600
0,0.248463,0.369770,0.194836,0.156044,0.154531
0,0.248476,0.369389,0.194626,0.156017,0.154499
0,0.248450,0.369141,0.194196,0.155871,0.154439
0,0.248407,0.368900,0.193637,0.155648,0.154288
0,0.248256,0.368722,0.193141,0.155389,0.154059
0,0.248146,0.368568,0.192795,0.155197,0.153888
0,0.248097,0.368431,0.192560,0.155036,0.153734
0,0.248007,0.368366,0.192358,0.154878,0.153562
0,0.247953,0.368373,0.192221,0.154768,0.153492
0,0.247893,0.368349,0.192144,0.154702,0.153462
0,0.247817,0.368369,0.192027,0.154597,0.153413
0,0.247770,0.368385,0.191929,0.154518,0.153392
0,0.247884,0.368431,0.191948,0.154517,0.153411
0,0.248039,0.368521,0.192020,0.154558,0.153441
0,0.248258,0.368453,0.192125,0.154599,0.153451
