gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
7,0.366563,0.426659,0.130774,0.159081,0.293679
7,0.370457,0.425875,0.131287,0.155234,0.280602
7,0.372523,0.426832,0.133964,0.156505,0.272229
7,0.374535,0.427984,0.136755,0.157801,0.263950
7,0.376517,0.428804,0.139616,0.158848,0.258575
7,0.378652,0.429613,0.141941,0.159666,0.255438
7,0.380208,0.430171,0.143019,0.160278,0.253331
7,0.381758,0.430591,0.143969,0.160825,0.253577
7,0.383148,0.431390,0.144504,0.161381,0.254311
7,0.384560,0.432366,0.145122,0.162016,0.255886
7,0.385737,0.433062,0.145624,0.162484,0.257490
7,0.386667,0.433833,0.146129,0.162894,0.259095
7,0.387278,0.434692,0.146601,0.163298,0.260322
7,0.388059,0.435414,0.147116,0.163709,0.261933
7,0.388717,0.436010,0.147517,0.164025,0.263768
7,0.389453,0.436557,0.147879,0.164246,0.265292
7,0.390040,0.436993,0.148112,0.164500,0.267143
7,0.390737,0.437408,0.148357,0.164670,0.268591
7,0.391436,0.437736,0.148596,0.164888,0.270386
7,0.391950,0.438247,0.148794,0.165071,0.271655
7,0.392344,0.438637,0.148954,0.165330,0.273591
7,0.392681,0.439045,0.149109,0.165593,0.274953
7,0.393245,0.439361,0.149283,0.165842,0.275892
7,0.393548,0.439681,0.149447,0.166015,0.276573
7,0.393953,0.439995,0.149633,0.166200,0.277400
7,0.394298,0.440155,0.149770,0.166379,0.278564
7,0.394601,0.440333,0.149833,0.166458,0.279273
7,0.394931,0.440469,0.149871,0.166548,0.280026
7,0.395326,0.440652,0.149954,0.166632,0.280541
7,0.395629,0.440982,0.150004,0.166794,0.281608
7,0.395905,0.441122,0.150019,0.166969,0.282436
7,0.396153,0.441213,0.150055,0.167113,0.282854
7,0.396398,0.441279,0.150095,0.167226,0.283375
7,0.396655,0.441393,0.150136,0.167314,0.283853
7,0.396942,0.441435,0.150160,0.167439,0.284426
7,0.397147,0.441568,0.150196,0.167585,0.284946
7,0.397442,0.441745,0.150332,0.167724,0.285142
7,0.397687,0.441864,0.150445,0.167884,0.285535
7,0.397921,0.442029,0.150580,0.168082,0.286219
7,0.398200,0.442190,0.150675,0.168276,0.286796
7,0.398449,0.442303,0.150815,0.168425,0.287381
7,0.398700,0.442351,0.150879,0.168559,0.287811
7,0.398978,0.442458,0.150943,0.168707,0.288649
7,0.399302,0.442533,0.150986,0.168839,0.289672
7,0.399544,0.442672,0.151075,0.168961,0.290781
7,0.399727,0.442791,0.151122,0.169040,0.291519
7,0.400034,0.442985,0.151262,0.169262,0.292390
7,0.400307,0.443130,0.151331,0.169389,0.292935
7,0.400307,0.443130,0.151331,0.169389,0.292935
7,0.400597,0.443338,0.151476,0.169570,0.293566
7,0.400810,0.443443,0.151545,0.169638,0.293846
7,0.400944,0.443494,0.151588,0.169726,0.294397
7,0.401043,0.443534,0.151599,0.169791,0.294868
7,0.401116,0.443595,0.151639,0.169869,0.295216
7,0.401188,0.443678,0.151718,0.169959,0.295371
7,0.401311,0.443753,0.151810,0.170080,0.295712
7,0.401428,0.443821,0.151877,0.170162,0.295839
7,0.401512,0.443874,0.151991,0.170283,0.296031
7,0.401637,0.443935,0.152210,0.170429,0.296116
7,0.401703,0.443982,0.152310,0.170551,0.296222
7,0.401814,0.444023,0.152387,0.170633,0.296464
7,0.401901,0.444077,0.152484,0.170750,0.296612
7,0.401988,0.444149,0.152592,0.170889,0.296995
7,0.402067,0.444252,0.152745,0.171008,0.297110
7,0.402226,0.444346,0.152839,0.171110,0.297326
7,0.402373,0.444421,0.152922,0.171246,0.297798
7,0.402541,0.444465,0.153007,0.171343,0.298094
7,0.402709,0.444504,0.153097,0.171393,0.298341
7,0.402966,0.444571,0.153262,0.171417,0.298465
7,0.403168,0.444578,0.153326,0.171390,0.298518
7,0.403367,0.444590,0.153483,0.171456,0.298660
7,0.403562,0.444571,0.153488,0.171430,0.298682
7,0.403728,0.444591,0.153596,0.171460,0.298684
7,0.403864,0.444611,0.153692,0.171464,0.298607
7,0.403976,0.444663,0.153831,0.171506,0.298574
7,0.404059,0.444646,0.153837,0.171506,0.298554
7,0.404089,0.444645,0.153945,0.171544,0.298559
7,0.404337,0.444653,0.154092,0.171615,0.298762
7,0.404368,0.444595,0.154054,0.171599,0.298292
7,0.404527,0.444665,0.154151,0.171832,0.298857
7,0.404570,0.444685,0.154098,0.171767,0.298213
7,0.404716,0.444741,0.154128,0.171799,0.298298
7,0.404874,0.444809,0.154188,0.171794,0.298339
7,0.404898,0.444879,0.154264,0.171809,0.298041
7,0.404950,0.444952,0.154293,0.171895,0.298177
7,0.405035,0.445020,0.154361,0.171973,0.298219
7,0.405106,0.445018,0.154383,0.172068,0.298437
7,0.405127,0.444969,0.154456,0.172184,0.298302
