gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
6,0.336602,0.149213,0.128294,0.202178,0.325769
6,0.343441,0.139299,0.136749,0.214904,0.301607
6,0.344396,0.132193,0.128676,0.205751,0.290190
6,0.344550,0.125924,0.119055,0.195565,0.282686
6,0.344636,0.124430,0.115018,0.187024,0.276884
6,0.343900,0.121179,0.110335,0.180570,0.274564
6,0.343936,0.120064,0.108304,0.177431,0.272921
6,0.343677,0.118717,0.106492,0.174990,0.275032
6,0.343553,0.117951,0.105696,0.173036,0.276634
6,0.343644,0.117330,0.104923,0.169598,0.278580
6,0.343935,0.116992,0.104510,0.167873,0.279371
6,0.344555,0.116770,0.104492,0.167245,0.280870
6,0.345160,0.116614,0.104601,0.166502,0.282532
6,0.345680,0.116467,0.104602,0.164487,0.283318
6,0.345952,0.116300,0.104435,0.161563,0.284103
6,0.346028,0.115930,0.103938,0.159945,0.284343
6,0.345971,0.115724,0.103875,0.158756,0.285073
6,0.345831,0.115473,0.103716,0.158441,0.286042
6,0.345824,0.115348,0.103709,0.158489,0.286723
6,0.345869,0.115280,0.103753,0.158257,0.287326
6,0.345767,0.115242,0.103788,0.157555,0.287809
6,0.345707,0.115258,0.103946,0.157065,0.287985
6,0.345697,0.115315,0.104183,0.156937,0.287937
6,0.345588,0.115382,0.104259,0.156450,0.287842
6,0.345593,0.115364,0.104284,0.156346,0.288155
6,0.345553,0.115298,0.104382,0.156480,0.288850
6,0.345490,0.115185,0.104481,0.157116,0.290416
6,0.345398,0.115148,0.104457,0.157647,0.290760
6,0.345502,0.115494,0.104885,0.157745,0.290699
6,0.345787,0.115817,0.105318,0.157794,0.289138
6,0.345944,0.115993,0.105426,0.157630,0.288203
6,0.345808,0.115911,0.105207,0.157133,0.287720
6,0.345735,0.115789,0.105012,0.157133,0.287611
6,0.345750,0.115742,0.104876,0.157080,0.287510
6,0.345856,0.115762,0.104799,0.156737,0.287437
6,0.346185,0.115885,0.104902,0.156542,0.286694
6,0.346904,0.116189,0.105257,0.155291,0.283599
6,0.347321,0.116382,0.105367,0.154672,0.282033
6,0.347650,0.116487,0.105323,0.154043,0.280977
6,0.347653,0.116300,0.104874,0.152976,0.280062
6,0.347712,0.116123,0.104701,0.151915,0.279855
6,0.347759,0.116037,0.104548,0.151098,0.279461
6,0.347825,0.115992,0.104408,0.150550,0.279247
6,0.348008,0.116009,0.104374,0.149653,0.278534
6,0.348394,0.116194,0.104497,0.149050,0.277416
6,0.348705,0.116340,0.104552,0.148564,0.276962
6,0.348925,0.116399,0.104598,0.148312,0.276684
6,0.349148,0.116427,0.104600,0.147919,0.276472
6,0.349375,0.116507,0.104782,0.147612,0.276332
6,0.349614,0.116527,0.105039,0.147766,0.276789
6,0.349892,0.116563,0.105200,0.147723,0.277061
6,0.350116,0.116588,0.105322,0.147699,0.277172
6,0.350307,0.116664,0.105260,0.147318,0.276280
6,0.350511,0.116722,0.105208,0.146920,0.275949
6,0.350606,0.116722,0.105162,0.146378,0.275871
6,0.350729,0.116709,0.105221,0.146050,0.275935
6,0.350883,0.116707,0.105278,0.145793,0.276029
6,0.351528,0.116863,0.105600,0.144570,0.274184
6,0.351883,0.116925,0.105714,0.144066,0.273429
6,0.352128,0.116915,0.105755,0.143866,0.273086
6,0.352260,0.116937,0.105800,0.143532,0.273013
6,0.352285,0.116906,0.105805,0.143228,0.272965
6,0.352278,0.116897,0.105765,0.142777,0.272925
6,0.352295,0.116856,0.105692,0.142311,0.272863
6,0.352298,0.116812,0.105661,0.141733,0.272738
6,0.352335,0.116823,0.105572,0.140984,0.272246
6,0.352412,0.116852,0.105529,0.140388,0.271618
6,0.352546,0.116897,0.105488,0.140140,0.271129
6,0.352773,0.116977,0.105503,0.139984,0.270881
6,0.352985,0.117034,0.105548,0.139889,0.270790
