gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
4,0.208976,0.453689,0.397551,0.153952,0.162810
4,0.188506,0.462387,0.447583,0.172096,0.168320
4,0.185946,0.462828,0.450346,0.179804,0.169587
4,0.182852,0.461790,0.448673,0.181423,0.168892
4,0.180707,0.460447,0.447399,0.182549,0.169085
4,0.179512,0.459816,0.446567,0.183233,0.169215
4,0.178961,0.459375,0.446296,0.183563,0.169152
4,0.178644,0.459079,0.446110,0.183779,0.169086
4,0.178476,0.458867,0.445976,0.184062,0.169066
4,0.178449,0.458730,0.445954,0.184506,0.169141
4,0.178437,0.458633,0.445951,0.184846,0.169198
4,0.178455,0.458581,0.446041,0.185208,0.169310
4,0.178502,0.458532,0.446125,0.185534,0.169438
4,0.178521,0.458484,0.446203,0.185643,0.169472
4,0.178551,0.458361,0.446340,0.185787,0.169480
4,0.178545,0.458233,0.446398,0.185838,0.169473
4,0.178526,0.458209,0.446449,0.185897,0.169462
4,0.178519,0.458132,0.446445,0.185945,0.169439
4,0.178549,0.458050,0.446489,0.186020,0.169437
4,0.178503,0.458013,0.446483,0.186042,0.169427
4,0.178504,0.457940,0.446408,0.186084,0.169445
4,0.178438,0.457909,0.446282,0.186091,0.169435
4,0.178351,0.457856,0.446224,0.186111,0.169462
4,0.178317,0.457800,0.446183,0.186091,0.169462
4,0.178300,0.457787,0.446143,0.186072,0.169444
4,0.178284,0.457772,0.446129,0.186056,0.169459
4,0.178260,0.457781,0.446124,0.186025,0.169462
4,0.178171,0.457808,0.446173,0.186021,0.169476
4,0.178108,0.457882,0.446228,0.186015,0.169487
4,0.178106,0.457937,0.446244,0.185961,0.169473
4,0.178127,0.457966,0.446254,0.185928,0.169467
4,0.178145,0.458010,0.446271,0.185892,0.169471
4,0.178187,0.458043,0.446300,0.185915,0.169511
4,0.178182,0.458069,0.446313,0.185850,0.169495
4,0.178193,0.458083,0.446318,0.185801,0.169477
4,0.178225,0.458073,0.446327,0.185756,0.169460
4,0.178234,0.458123,0.446410,0.185818,0.169482
4,0.178178,0.458185,0.446508,0.185808,0.169446
4,0.178178,0.458185,0.446508,0.185808,0.169446
4,0.178181,0.458239,0.446633,0.185876,0.169465
4,0.178213,0.458328,0.446755,0.185886,0.169448
4,0.178213,0.458328,0.446755,0.185886,0.169448
4,0.178217,0.458339,0.446765,0.185866,0.169409
4,0.178218,0.458357,0.446782,0.185858,0.169375
4,0.178223,0.458468,0.446847,0.185864,0.169347
4,0.178223,0.458468,0.446847,0.185864,0.169347
4,0.178219,0.458623,0.446861,0.185864,0.169340
4,0.178187,0.458676,0.446830,0.185856,0.169330
4,0.178188,0.458721,0.446805,0.185836,0.169334
4,0.178170,0.458778,0.446776,0.185844,0.169335
4,0.178179,0.458832,0.446752,0.185833,0.169330
4,0.178177,0.458868,0.446735,0.185793,0.169309
4,0.178196,0.458868,0.446719,0.185766,0.169294
4,0.178217,0.458879,0.446685,0.185716,0.169285
4,0.178219,0.458876,0.446631,0.185648,0.169257
4,0.178230,0.458718,0.446549,0.185621,0.169229
4,0.178221,0.458604,0.446546,0.185746,0.169239
4,0.178236,0.458427,0.446507,0.185808,0.169232
4,0.178267,0.458361,0.446466,0.185798,0.169207
4,0.178267,0.458289,0.446475,0.185776,0.169165
4,0.178247,0.458282,0.446527,0.185770,0.169159
4,0.178240,0.458264,0.446540,0.185719,0.169122
4,0.178240,0.458240,0.446549,0.185670,0.169086
4,0.178230,0.458218,0.446543,0.185616,0.169060
4,0.178192,0.458207,0.446567,0.185595,0.169045
4,0.178137,0.458194,0.446604,0.185599,0.169046
4,0.178119,0.458193,0.446626,0.185653,0.169068
4,0.178108,0.458212,0.446641,0.185665,0.169090
4,0.178093,0.458254,0.446708,0.185708,0.169126
4,0.178082,0.458314,0.446775,0.185774,0.169175
4,0.178088,0.458385,0.446853,0.185822,0.169231
4,0.178109,0.458505,0.446936,0.185832,0.169250
4,0.178105,0.458650,0.447011,0.185828,0.169251
4,0.178122,0.458726,0.447036,0.185823,0.169250
4,0.178143,0.458782,0.447078,0.185799,0.169243
4,0.178134,0.458847,0.447111,0.185772,0.169232
4,0.178170,0.458918,0.447132,0.185767,0.169240
4,0.178197,0.458974,0.447143,0.185748,0.169227
4,0.178223,0.458994,0.447163,0.185726,0.169216
4,0.178261,0.458998,0.447186,0.185711,0.169198
4,0.178315,0.458974,0.447204,0.185682,0.169190
4,0.178379,0.458918,0.447222,0.185665,0.169200
4,0.178415,0.458896,0.447204,0.185621,0.169193
4,0.178511,0.458829,0.447214,0.185547,0.169182
4,0.178545,0.458808,0.447196,0.185487,0.169151
4,0.178525,0.458844,0.447206,0.185422,0.169121
4,0.178555,0.458859,0.447247,0.185497,0.169183
4,0.178550,0.458858,0.447297,0.185571,0.169221
4,0.178535,0.458864,0.447331,0.185611,0.169240
4,0.178536,0.458851,0.447443,0.185673,0.169257
4,0.178561,0.458856,0.447540,0.185758,0.169301
4,0.178598,0.458853,0.447601,0.185784,0.169325
4,0.178575,0.458852,0.447782,0.185858,0.169334
4,0.178558,0.458837,0.447915,0.185984,0.169378
4,0.178554,0.458857,0.448025,0.186093,0.169458
4,0.178615,0.458840,0.448108,0.186207,0.169526
4,0.178691,0.458823,0.448138,0.186261,0.169568
4,0.178754,0.458743,0.448133,0.186297,0.169586
4,0.178784,0.458713,0.448137,0.186304,0.169579
4,0.178852,0.458706,0.448131,0.186366,0.169634
4,0.178907,0.458726,0.448008,0.186309,0.169638
4,0.178920,0.458759,0.447942,0.186285,0.169660
4,0.178912,0.458875,0.447870,0.186253,0.169675
4,0.178901,0.458997,0.447849,0.186229,0.169691
4,0.178935,0.459056,0.447859,0.186166,0.169692
4,0.178923,0.459122,0.447877,0.186076,0.169675
4,0.178996,0.459325,0.447943,0.185846,0.169637
4,0.179025,0.459549,0.447983,0.185622,0.169587
4,0.179018,0.459782,0.448053,0.185507,0.169562
4,0.179022,0.459929,0.448128,0.185401,0.169541
4,0.178970,0.460046,0.448221,0.185388,0.169560
4,0.178893,0.460106,0.448294,0.185415,0.169595
4,0.178751,0.460248,0.448456,0.185475,0.169622
4,0.178683,0.460385,0.448581,0.185557,0.169686
4,0.178685,0.460506,0.448683,0.185591,0.169741
4,0.178664,0.460599,0.448784,0.185664,0.169834
4,0.178650,0.460679,0.448821,0.185797,0.169955
4,0.178618,0.460714,0.448883,0.186000,0.170105
4,0.178703,0.460766,0.448943,0.186138,0.170208
4,0.178831,0.460787,0.449040,0.186320,0.170311
4,0.178936,0.460796,0.449116,0.186439,0.170379
4,0.179066,0.460792,0.449186,0.186475,0.170424
4,0.179124,0.460761,0.449273,0.186591,0.170525
4,0.179157,0.460760,0.449341,0.186619,0.170547
4,0.179164,0.460746,0.449385,0.186675,0.170557
4,0.179161,0.460726,0.449393,0.186737,0.170582
4,0.179192,0.460655,0.449394,0.186786,0.170606
4,0.179206,0.460582,0.449439,0.186859,0.170637
4,0.179232,0.460508,0.449512,0.186906,0.170656
4,0.179256,0.460466,0.449598,0.186940,0.170678
4,0.179253,0.460427,0.449664,0.186914,0.170653
4,0.179246,0.460390,0.449717,0.186895,0.170636
4,0.179232,0.460332,0.449756,0.186860,0.170594
4,0.179169,0.460290,0.449833,0.186857,0.170553
4,0.179104,0.460272,0.449874,0.186817,0.170511
4,0.179102,0.460232,0.449916,0.186791,0.170475
4,0.179081,0.460258,0.449998,0.186772,0.170420
4,0.179069,0.460251,0.450045,0.186719,0.170338
4,0.179065,0.460241,0.450090,0.186682,0.170297
4,0.179085,0.460251,0.450157,0.186664,0.170267
4,0.179098,0.460243,0.450214,0.186690,0.170248
4,0.179111,0.460243,0.450237,0.186718,0.170258
4,0.179150,0.460254,0.450252,0.186699,0.170240
4,0.179194,0.460288,0.450294,0.186634,0.170202
4,0.179235,0.460331,0.450341,0.186507,0.170143
4,0.179251,0.460558,0.450402,0.186380,0.170083
4,0.179260,0.460774,0.450446,0.186306,0.170043
4,0.179322,0.460925,0.450455,0.186229,0.170000
4,0.179383,0.461084,0.450518,0.186153,0.169972
4,0.179443,0.461216,0.450554,0.186075,0.169935
4,0.179512,0.461313,0.450572,0.186022,0.169914
4,0.179566,0.461384,0.450589,0.185996,0.169912
4,0.179626,0.461423,0.450620,0.185996,0.169942
4,0.179662,0.461476,0.450613,0.185971,0.169949
4,0.179704,0.461519,0.450610,0.185927,0.169965
4,0.179762,0.461567,0.450599,0.185876,0.169985
4,0.179820,0.461628,0.450580,0.185855,0.170058
4,0.179861,0.461676,0.450550,0.185864,0.170110
4,0.179883,0.461723,0.450563,0.185905,0.170148
4,0.179900,0.461732,0.450558,0.185922,0.170172
4,0.179910,0.461720,0.450543,0.185942,0.170185
4,0.179912,0.461642,0.450522,0.185924,0.170189
4,0.179921,0.461576,0.450507,0.185911,0.170194
4,0.179941,0.461528,0.450480,0.185855,0.170179
4,0.179947,0.461488,0.450446,0.185841,0.170196
4,0.179934,0.461467,0.450419,0.185840,0.170214
4,0.179929,0.461452,0.450418,0.185844,0.170230
4,0.179918,0.461445,0.450418,0.185850,0.170252
4,0.179899,0.461447,0.450465,0.185875,0.170281
4,0.179888,0.461478,0.450502,0.185863,0.170276
4,0.179846,0.461493,0.450515,0.185853,0.170282
4,0.179810,0.461523,0.450583,0.185883,0.170315
4,0.179767,0.461575,0.450669,0.185914,0.170340
4,0.179767,0.461600,0.450721,0.185947,0.170363
4,0.179767,0.461637,0.450745,0.185958,0.170388
4,0.179765,0.461667,0.450784,0.185953,0.170392
4,0.179780,0.461689,0.450818,0.185955,0.170399
4,0.179787,0.461706,0.450861,0.185897,0.170364
4,0.179803,0.461726,0.450925,0.185883,0.170360
4,0.179777,0.461755,0.450975,0.185805,0.170307
4,0.179796,0.461763,0.451042,0.185754,0.170290
4,0.179779,0.461763,0.451159,0.185705,0.170248
4,0.179770,0.461749,0.451329,0.185685,0.170235
4,0.179793,0.461711,0.451479,0.185735,0.170260
4,0.179829,0.461693,0.451583,0.185770,0.170288
4,0.179873,0.461664,0.451660,0.185835,0.170318
4,0.179899,0.461631,0.451729,0.185823,0.170286
4,0.179932,0.461583,0.451725,0.185784,0.170265
4,0.179964,0.461557,0.451758,0.185771,0.170249
4,0.179970,0.461539,0.451812,0.185722,0.170184
4,0.179993,0.461535,0.451866,0.185671,0.170162
4,0.180037,0.461554,0.451938,0.185639,0.170154
4,0.180062,0.461534,0.451964,0.185640,0.170146
4,0.180123,0.461510,0.452004,0.185676,0.170159
4,0.180183,0.461479,0.452031,0.185679,0.170163
4,0.180240,0.461445,0.452083,0.185678,0.170148
4,0.180229,0.461419,0.452098,0.185708,0.170145
4,0.180257,0.461345,0.452142,0.185745,0.170144
4,0.180251,0.461288,0.452157,0.185747,0.170147
