gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
6,0.345256,0.126579,0.131387,0.123574,0.264963
6,0.348567,0.118990,0.136368,0.128297,0.271058
6,0.351812,0.116956,0.137944,0.131878,0.280256
6,0.354753,0.115906,0.138404,0.133940,0.285114
6,0.355955,0.114978,0.138616,0.135563,0.287914
6,0.356599,0.114208,0.138302,0.135995,0.289686
6,0.357326,0.113782,0.138082,0.136144,0.290327
6,0.358019,0.113383,0.137904,0.136187,0.290422
6,0.358520,0.113157,0.137633,0.136038,0.289410
6,0.358667,0.113048,0.137424,0.136013,0.289128
6,0.358834,0.113053,0.137294,0.136150,0.289088
6,0.358914,0.113076,0.137235,0.136277,0.289045
6,0.358970,0.113123,0.137146,0.136335,0.288896
6,0.358906,0.113128,0.137088,0.136434,0.288861
6,0.358857,0.113073,0.137004,0.136495,0.288694
6,0.358824,0.113029,0.136975,0.136545,0.288552
6,0.358814,0.112984,0.136996,0.136576,0.288477
6,0.358825,0.112981,0.136998,0.136603,0.288398
6,0.358810,0.112964,0.137000,0.136669,0.288334
6,0.358834,0.112931,0.137012,0.136700,0.288218
6,0.358832,0.112891,0.137012,0.136715,0.288032
6,0.358840,0.112869,0.137005,0.136701,0.287793
6,0.358814,0.112844,0.137001,0.136686,0.287714
6,0.358805,0.112828,0.136985,0.136666,0.287578
6,0.358799,0.112807,0.136967,0.136674,0.287436
6,0.358806,0.112784,0.136947,0.136691,0.287371
6,0.358815,0.112734,0.136898,0.136661,0.287026
6,0.358820,0.112672,0.136793,0.136567,0.286376
6,0.358848,0.112668,0.136645,0.136497,0.285444
6,0.358856,0.112650,0.136528,0.136461,0.285118
6,0.358847,0.112662,0.136478,0.136487,0.285017
6,0.358818,0.112680,0.136438,0.136554,0.284911
6,0.358818,0.112680,0.136438,0.136554,0.284911
6,0.358816,0.112673,0.136425,0.136594,0.284878
6,0.358811,0.112664,0.136414,0.136602,0.284847
6,0.358818,0.112674,0.136398,0.136599,0.284803
6,0.358861,0.112697,0.136429,0.136643,0.284897
6,0.358911,0.112729,0.136453,0.136684,0.284937
6,0.358932,0.112752,0.136479,0.136739,0.284938
6,0.358950,0.112770,0.136478,0.136799,0.284835
6,0.358969,0.112781,0.136525,0.136867,0.284830
6,0.358982,0.112785,0.136535,0.136893,0.284791
6,0.359048,0.112766,0.136528,0.136905,0.284662
6,0.359208,0.112759,0.136510,0.136937,0.283827
6,0.359325,0.112677,0.136439,0.136946,0.283252
6,0.359439,0.112575,0.136338,0.136936,0.282585
6,0.359511,0.112586,0.136298,0.136952,0.282326
6,0.359566,0.112618,0.136261,0.136949,0.282234
6,0.359592,0.112675,0.136237,0.136975,0.282181
6,0.359591,0.112729,0.136164,0.137034,0.282171
6,0.359591,0.112729,0.136164,0.137034,0.282171
6,0.359605,0.112896,0.136135,0.137058,0.282307
6,0.359605,0.112896,0.136135,0.137058,0.282307
6,0.359565,0.112963,0.136137,0.137074,0.282374
6,0.359508,0.113062,0.136204,0.137150,0.282870
6,0.359476,0.113166,0.136256,0.137216,0.283166
6,0.359506,0.113262,0.136330,0.137249,0.283404
6,0.359505,0.113337,0.136409,0.137319,0.283700
6,0.359320,0.113512,0.136674,0.137523,0.285573
6,0.359320,0.113512,0.136674,0.137523,0.285573
6,0.359141,0.113631,0.136793,0.137579,0.286461
6,0.359036,0.113766,0.136939,0.137578,0.287096
6,0.359014,0.113888,0.137096,0.137634,0.287686
6,0.358999,0.114031,0.137216,0.137638,0.287995
6,0.359044,0.114190,0.137327,0.137670,0.288400
6,0.359182,0.114294,0.137426,0.137723,0.288715
6,0.359328,0.114359,0.137442,0.137723,0.288627
6,0.359456,0.114386,0.137412,0.137677,0.288377
6,0.359715,0.114399,0.137241,0.137448,0.287225
6,0.360016,0.114409,0.137067,0.137277,0.286595
6,0.360235,0.114417,0.136943,0.137214,0.286295
6,0.360378,0.114409,0.136812,0.137149,0.286089
6,0.360502,0.114395,0.136701,0.137078,0.286044
6,0.360562,0.114422,0.136595,0.137040,0.286094
6,0.360626,0.114432,0.136515,0.136992,0.286099
6,0.360698,0.114403,0.136428,0.136980,0.286024
6,0.360767,0.114393,0.136367,0.136973,0.286036
6,0.360900,0.114349,0.136123,0.136855,0.285904
6,0.361094,0.114249,0.136018,0.136797,0.285649
6,0.361307,0.114159,0.135879,0.136724,0.285114
6,0.361422,0.114047,0.135787,0.136725,0.284739
6,0.361455,0.114003,0.135715,0.136731,0.284577
6,0.361469,0.113916,0.135620,0.136716,0.284246
6,0.361458,0.113831,0.135492,0.136651,0.284171
6,0.361415,0.113780,0.135323,0.136542,0.284089
6,0.361350,0.113774,0.135203,0.136443,0.283952
6,0.361240,0.113777,0.135096,0.136405,0.283815
6,0.361172,0.113777,0.134990,0.136355,0.283368
6,0.361104,0.113759,0.134930,0.136305,0.283157
6,0.361061,0.113733,0.134876,0.136282,0.283100
6,0.361047,0.113715,0.134849,0.136257,0.283096
6,0.361049,0.113705,0.134856,0.136226,0.283116
6,0.361125,0.113689,0.134849,0.136172,0.283052
6,0.361169,0.113669,0.134819,0.136113,0.283115
6,0.361232,0.113666,0.134814,0.136114,0.283210
6,0.361284,0.113673,0.134796,0.136111,0.283279
6,0.361392,0.113672,0.134792,0.136133,0.283227
6,0.361450,0.113693,0.134771,0.136134,0.283249
6,0.361671,0.113661,0.134719,0.136153,0.283353
6,0.361850,0.113654,0.134718,0.136257,0.283447
6,0.362020,0.113653,0.134689,0.136318,0.283425
6,0.362112,0.113588,0.134620,0.136409,0.283300
6,0.362197,0.113572,0.134573,0.136521,0.283097
6,0.362401,0.113563,0.134500,0.136532,0.282855
6,0.362555,0.113593,0.134536,0.136593,0.282724
6,0.362657,0.113637,0.134554,0.136687,0.282724
6,0.362692,0.113741,0.134593,0.136814,0.282766
6,0.362751,0.113834,0.134669,0.136906,0.282873
6,0.362848,0.113937,0.134801,0.136954,0.282909
6,0.363000,0.114055,0.134932,0.137040,0.282836
6,0.363053,0.114125,0.135041,0.137253,0.282895
6,0.363141,0.114183,0.135156,0.137418,0.282934
6,0.363189,0.114186,0.135271,0.137643,0.282667
6,0.363238,0.114205,0.135422,0.137753,0.282686
6,0.363312,0.114192,0.135588,0.137956,0.282859
6,0.363388,0.114193,0.135702,0.138076,0.282958
6,0.363439,0.114236,0.135793,0.138246,0.283080
6,0.363480,0.114261,0.135851,0.138385,0.283231
6,0.363502,0.114266,0.135881,0.138444,0.283305
6,0.363570,0.114304,0.135890,0.138552,0.283302
6,0.363628,0.114388,0.135896,0.138595,0.283281
6,0.363652,0.114448,0.135868,0.138673,0.283143
6,0.363669,0.114522,0.135840,0.138709,0.282942
6,0.363696,0.114592,0.135859,0.138758,0.282917
6,0.363716,0.114628,0.135875,0.138808,0.282940
6,0.363740,0.114660,0.135884,0.138847,0.282943
6,0.363758,0.114692,0.135943,0.138895,0.282924
6,0.363763,0.114720,0.136018,0.138978,0.282977
6,0.363764,0.114738,0.136065,0.138970,0.283047
6,0.363812,0.114757,0.136074,0.138936,0.283062
6,0.363852,0.114763,0.136106,0.138914,0.283087
6,0.363874,0.114762,0.136127,0.138867,0.283109
6,0.363918,0.114768,0.136115,0.138844,0.283037
6,0.363946,0.114772,0.136108,0.138781,0.282991
6,0.364034,0.114793,0.136127,0.138756,0.282958
6,0.364139,0.114824,0.136171,0.138733,0.282924
6,0.364177,0.114858,0.136209,0.138689,0.282912
6,0.364207,0.114909,0.136233,0.138669,0.282941
6,0.364293,0.114979,0.136285,0.138652,0.283031
6,0.364337,0.115030,0.136364,0.138653,0.283091
6,0.364349,0.115082,0.136420,0.138670,0.283192
6,0.364345,0.115110,0.136468,0.138714,0.283277
6,0.364394,0.115082,0.136489,0.138774,0.283246
6,0.364417,0.115094,0.136496,0.138809,0.283306
6,0.364441,0.115091,0.136480,0.138823,0.283345
6,0.364462,0.115087,0.136447,0.138836,0.283366
6,0.364527,0.115077,0.136402,0.138818,0.283384
6,0.364613,0.115077,0.136388,0.138847,0.283445
6,0.364669,0.115095,0.136365,0.138846,0.283405
6,0.364776,0.115127,0.136362,0.138869,0.283302
6,0.364822,0.115178,0.136355,0.138861,0.283180
6,0.364710,0.115255,0.136237,0.138732,0.282637
6,0.364584,0.115356,0.136147,0.138624,0.282109
6,0.364454,0.115411,0.136078,0.138556,0.281815
6,0.364391,0.115467,0.136051,0.138544,0.281741
6,0.364337,0.115560,0.136057,0.138561,0.281614
6,0.364282,0.115615,0.136045,0.138590,0.281495
6,0.364240,0.115691,0.136057,0.138691,0.281434
6,0.364207,0.115750,0.136076,0.138778,0.281408
6,0.364183,0.115866,0.136105,0.138843,0.281516
6,0.364196,0.116024,0.136246,0.138942,0.281951
6,0.364337,0.116193,0.136322,0.138954,0.281962
6,0.364415,0.116299,0.136383,0.138950,0.282035
6,0.364514,0.116330,0.136426,0.138934,0.281856
6,0.364632,0.116313,0.136461,0.138903,0.281687
6,0.364682,0.116267,0.136427,0.138878,0.281389
6,0.364735,0.116238,0.136456,0.138928,0.281278
6,0.364782,0.116231,0.136543,0.139005,0.281247
6,0.364830,0.116196,0.136578,0.139024,0.281137
6,0.364839,0.116105,0.136574,0.139048,0.281123
6,0.364864,0.116064,0.136614,0.139056,0.281158
6,0.364917,0.116036,0.136650,0.139093,0.281188
6,0.364931,0.115986,0.136646,0.139087,0.281157
6,0.364911,0.115897,0.136607,0.139047,0.280844
6,0.364917,0.115856,0.136578,0.138987,0.280554
6,0.364934,0.115805,0.136500,0.138878,0.279821
6,0.364898,0.115778,0.136443,0.138803,0.279639
6,0.364868,0.115731,0.136377,0.138708,0.279413
6,0.364857,0.115659,0.136312,0.138621,0.279208
6,0.364826,0.115607,0.136282,0.138576,0.279181
6,0.364766,0.115547,0.136254,0.138544,0.279114
6,0.364713,0.115495,0.136215,0.138462,0.279031
6,0.364671,0.115432,0.136163,0.138391,0.278935
6,0.364638,0.115386,0.136118,0.138325,0.278815
6,0.364606,0.115337,0.136062,0.138263,0.278695
6,0.364595,0.115307,0.136041,0.138239,0.278623
6,0.364572,0.115307,0.136030,0.138230,0.278449
6,0.364541,0.115305,0.136021,0.138214,0.278344
6,0.364533,0.115319,0.136003,0.138207,0.277805
6,0.364506,0.115302,0.135947,0.138184,0.277580
6,0.364447,0.115261,0.135899,0.138157,0.277394
6,0.364445,0.115218,0.135872,0.138110,0.277297
6,0.364478,0.115161,0.135904,0.138155,0.277238
6,0.364469,0.115092,0.135871,0.138123,0.277056
6,0.364484,0.115023,0.135798,0.138038,0.276861
6,0.364532,0.114930,0.135729,0.137987,0.276579
6,0.364548,0.114847,0.135658,0.137904,0.276265
6,0.364559,0.114763,0.135541,0.137843,0.275948
6,0.364521,0.114701,0.135476,0.137813,0.275642
6,0.364505,0.114633,0.135394,0.137755,0.275294
6,0.364490,0.114605,0.135358,0.137724,0.275133
6,0.364500,0.114567,0.135347,0.137716,0.275079
6,0.364501,0.114550,0.135337,0.137706,0.275012
