gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
8,0.406557,0.457085,0.463891,0.430366,0.395150
8,0.405937,0.457468,0.463828,0.430295,0.395069
8,0.405646,0.457560,0.463677,0.430236,0.394949
8,0.405529,0.457554,0.463476,0.430123,0.394752
8,0.405342,0.457493,0.463335,0.430035,0.394674
8,0.405220,0.457462,0.463216,0.429941,0.394610
8,0.405100,0.457427,0.463170,0.429912,0.394545
8,0.404931,0.457469,0.463152,0.429885,0.394518
8,0.404844,0.457463,0.463156,0.429876,0.394491
8,0.404827,0.457480,0.463170,0.429892,0.394477
8,0.404820,0.457563,0.463183,0.429888,0.394455
8,0.404805,0.457664,0.463243,0.429912,0.394394
8,0.404872,0.457844,0.463429,0.430065,0.394476
8,0.404955,0.457890,0.463538,0.430109,0.394506
8,0.405059,0.457932,0.463581,0.430125,0.394618
8,0.405126,0.458001,0.463643,0.430139,0.394697
8,0.405245,0.457954,0.463715,0.430158,0.394752
8,0.405341,0.457903,0.463771,0.430147,0.394771
8,0.405417,0.457852,0.463798,0.430126,0.394793
8,0.405505,0.457798,0.463791,0.430077,0.394781
8,0.405632,0.457710,0.463775,0.430025,0.394748
8,0.405751,0.457625,0.463769,0.429992,0.394745
8,0.405824,0.457565,0.463758,0.429937,0.394754
8,0.405897,0.457550,0.463757,0.429889,0.394765
8,0.406027,0.457548,0.463743,0.429852,0.394760
8,0.406191,0.457524,0.463725,0.429822,0.394743
8,0.406328,0.457506,0.463708,0.429801,0.394734
8,0.406410,0.457516,0.463719,0.429798,0.394744
8,0.406486,0.457518,0.463729,0.429795,0.394727
8,0.406536,0.457581,0.463817,0.429831,0.394744
8,0.406568,0.457627,0.463934,0.429886,0.394758
8,0.406572,0.457743,0.464058,0.429955,0.394786
8,0.406612,0.457811,0.464167,0.430028,0.394787
8,0.406635,0.457891,0.464241,0.430078,0.394761
8,0.406651,0.457951,0.464309,0.430123,0.394743
8,0.406656,0.458068,0.464415,0.430213,0.394799
8,0.406621,0.458176,0.464426,0.430239,0.394794
8,0.406617,0.458210,0.464432,0.430257,0.394770
8,0.406619,0.458267,0.464424,0.430273,0.394729
8,0.406675,0.458276,0.464408,0.430288,0.394532
8,0.406850,0.458321,0.464405,0.430316,0.394297
8,0.406850,0.458321,0.464405,0.430316,0.394297
8,0.406944,0.458315,0.464409,0.430326,0.394212
8,0.407383,0.458123,0.464291,0.430256,0.394086
8,0.407561,0.458028,0.464200,0.430172,0.393890
8,0.407680,0.458003,0.464207,0.430166,0.393733
8,0.407684,0.458050,0.464200,0.430172,0.393519
8,0.407671,0.458165,0.464220,0.430223,0.393367
8,0.407664,0.458274,0.464263,0.430290,0.393306
8,0.407614,0.458343,0.464336,0.430361,0.393254
8,0.407559,0.458327,0.464412,0.430423,0.393159
8,0.407497,0.458272,0.464450,0.430452,0.393050
8,0.407444,0.458293,0.464555,0.430510,0.393013
8,0.407426,0.458308,0.464598,0.430537,0.392995
8,0.407387,0.458409,0.464670,0.430584,0.392981
8,0.407345,0.458518,0.464733,0.430635,0.392989
8,0.407313,0.458690,0.464779,0.430691,0.393023
8,0.407280,0.458939,0.464881,0.430783,0.393083
8,0.407252,0.459105,0.465012,0.430887,0.393106
8,0.407221,0.459192,0.465099,0.430977,0.393123
8,0.407185,0.459256,0.465148,0.431034,0.393145
8,0.407136,0.459298,0.465203,0.431100,0.393196
8,0.407103,0.459284,0.465263,0.431158,0.393206
8,0.407053,0.459255,0.465281,0.431192,0.393212
8,0.407015,0.459253,0.465317,0.431218,0.393173
8,0.406991,0.459261,0.465363,0.431260,0.393139
8,0.406982,0.459213,0.465414,0.431326,0.393094
8,0.406975,0.459032,0.465549,0.431645,0.393380
8,0.407016,0.458925,0.465636,0.431767,0.393492
8,0.407034,0.458838,0.465668,0.431738,0.393340
8,0.407038,0.458828,0.465670,0.431690,0.393145
8,0.407017,0.458779,0.465646,0.431606,0.393034
8,0.406940,0.458721,0.465617,0.431536,0.392864
8,0.406872,0.458709,0.465609,0.431461,0.392697
8,0.406849,0.458700,0.465607,0.431446,0.392620
8,0.406844,0.458694,0.465611,0.431423,0.392581
8,0.406835,0.458627,0.465606,0.431381,0.392531
8,0.406827,0.458524,0.465618,0.431353,0.392516
8,0.406807,0.458493,0.465625,0.431323,0.392476
8,0.406792,0.458472,0.465640,0.431295,0.392446
8,0.406800,0.458481,0.465634,0.431260,0.392429
8,0.406830,0.458490,0.465634,0.431240,0.392447
8,0.406875,0.458493,0.465616,0.431224,0.392500
8,0.407026,0.458614,0.465619,0.431224,0.392649
8,0.407085,0.458745,0.465606,0.431231,0.392751
8,0.407115,0.458921,0.465608,0.431251,0.392827
8,0.407116,0.459036,0.465665,0.431326,0.392942
8,0.407130,0.459207,0.465763,0.431418,0.393033
8,0.407154,0.459400,0.465852,0.431512,0.393108
8,0.407189,0.459520,0.465879,0.431572,0.393140
8,0.407212,0.459631,0.465906,0.431600,0.393142
8,0.407191,0.459806,0.465995,0.431687,0.393231
8,0.407189,0.459923,0.466069,0.431781,0.393331
8,0.407173,0.459999,0.466123,0.431847,0.393441
8,0.407162,0.460064,0.466147,0.431876,0.393509
8,0.407167,0.460104,0.466153,0.431882,0.393549
8,0.407166,0.460152,0.466149,0.431881,0.393571
8,0.407159,0.460200,0.466133,0.431878,0.393586
8,0.407126,0.460251,0.466133,0.431887,0.393607
8,0.407073,0.460308,0.466143,0.431908,0.393637
8,0.407012,0.460339,0.466138,0.431907,0.393631
8,0.406992,0.460331,0.466139,0.431903,0.393626
8,0.406969,0.460329,0.466125,0.431885,0.393598
8,0.406940,0.460282,0.466094,0.431858,0.393585
8,0.406921,0.460262,0.466072,0.431843,0.393568
8,0.406908,0.460249,0.466062,0.431832,0.393560
8,0.406902,0.460221,0.466039,0.431821,0.393546
8,0.406901,0.460176,0.466027,0.431809,0.393529
8,0.406900,0.460142,0.466023,0.431805,0.393526
8,0.406877,0.460003,0.466054,0.431815,0.393532
8,0.406865,0.459908,0.466126,0.431848,0.393635
8,0.406880,0.459834,0.466179,0.431873,0.393756
8,0.406912,0.459799,0.466277,0.431915,0.393912
8,0.406938,0.459778,0.466345,0.431949,0.394032
8,0.407007,0.459771,0.466393,0.431977,0.394175
8,0.407063,0.459781,0.466433,0.431992,0.394230
8,0.407103,0.459806,0.466459,0.431996,0.394266
8,0.407168,0.459836,0.466451,0.431966,0.394269
8,0.407244,0.459877,0.466447,0.431946,0.394287
8,0.407315,0.459894,0.466442,0.431911,0.394290
8,0.407365,0.459913,0.466445,0.431883,0.394278
8,0.407446,0.459925,0.466436,0.431851,0.394270
8,0.407544,0.459934,0.466440,0.431834,0.394277
8,0.407629,0.459988,0.466452,0.431847,0.394280
8,0.407675,0.460048,0.466487,0.431875,0.394165
8,0.407790,0.460142,0.466537,0.431920,0.394132
8,0.407902,0.460225,0.466631,0.431983,0.394186
8,0.408018,0.460317,0.466687,0.432022,0.394251
8,0.408079,0.460338,0.466733,0.432055,0.394273
8,0.408140,0.460399,0.466774,0.432123,0.394376
8,0.408201,0.460420,0.466786,0.432146,0.394374
8,0.408237,0.460433,0.466787,0.432170,0.394420
8,0.408326,0.460359,0.466757,0.432180,0.394458
8,0.408378,0.460245,0.466716,0.432176,0.394451
8,0.408407,0.460113,0.466656,0.432160,0.394424
8,0.408393,0.460002,0.466627,0.432161,0.394383
8,0.408317,0.459916,0.466602,0.432159,0.394338
8,0.408256,0.459833,0.466550,0.432149,0.394312
8,0.408189,0.459791,0.466552,0.432167,0.394289
8,0.408118,0.459756,0.466553,0.432193,0.394220
8,0.408084,0.459713,0.466554,0.432211,0.394113
8,0.408046,0.459669,0.466550,0.432230,0.394032
8,0.408008,0.459600,0.466556,0.432244,0.393972
8,0.408026,0.459538,0.466566,0.432252,0.393942
8,0.408046,0.459430,0.466542,0.432223,0.393877
8,0.408033,0.459369,0.466537,0.432199,0.393815
8,0.408022,0.459325,0.466504,0.432168,0.393730
8,0.407988,0.459335,0.466511,0.432164,0.393661
8,0.407936,0.459342,0.466526,0.432166,0.393614
8,0.407912,0.459366,0.466546,0.432181,0.393583
8,0.407880,0.459406,0.466592,0.432225,0.393569
8,0.407879,0.459471,0.466666,0.432304,0.393581
8,0.407856,0.459527,0.466748,0.432376,0.393574
8,0.407813,0.459603,0.466850,0.432458,0.393584
8,0.407771,0.459647,0.466912,0.432491,0.393548
8,0.407726,0.459689,0.466951,0.432539,0.393567
8,0.407719,0.459706,0.467045,0.432583,0.393399
8,0.407689,0.459743,0.467137,0.432630,0.393388
8,0.407636,0.459759,0.467204,0.432666,0.393355
8,0.407598,0.459811,0.467292,0.432759,0.393349
8,0.407555,0.459829,0.467319,0.432799,0.393337
8,0.407517,0.459827,0.467324,0.432842,0.393341
8,0.407428,0.459812,0.467338,0.432901,0.393368
8,0.407317,0.459804,0.467363,0.432977,0.393418
8,0.407227,0.459826,0.467409,0.433035,0.393481
8,0.407090,0.459828,0.467432,0.433076,0.393528
8,0.406934,0.459796,0.467463,0.433117,0.393580
8,0.406863,0.459678,0.467435,0.433124,0.393602
8,0.406761,0.459606,0.467417,0.433132,0.393628
8,0.406669,0.459529,0.467463,0.433203,0.393865
8,0.406573,0.459462,0.467603,0.433327,0.394061
8,0.406455,0.459435,0.467734,0.433431,0.394240
8,0.406243,0.459385,0.467790,0.433487,0.394399
8,0.406145,0.459309,0.467800,0.433507,0.394471
8,0.406071,0.459243,0.467781,0.433510,0.394509
8,0.406000,0.459105,0.467733,0.433494,0.394519
8,0.405958,0.459011,0.467680,0.433487,0.394528
8,0.405946,0.458967,0.467627,0.433475,0.394513
8,0.405907,0.458843,0.467549,0.433437,0.394455
8,0.405897,0.458784,0.467507,0.433398,0.394391
8,0.405926,0.458682,0.467472,0.433362,0.394342
8,0.405836,0.458542,0.467306,0.433306,0.394324
