gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
2,0.287845,0.196826,0.133558,0.141613,0.166287
2,0.280068,0.145064,0.143702,0.142557,0.268493
2,0.271293,0.150278,0.148961,0.138863,0.293715
2,0.264053,0.152960,0.151326,0.139138,0.302168
2,0.260074,0.153433,0.152859,0.140164,0.309161
2,0.257783,0.153516,0.153952,0.140580,0.312763
2,0.256041,0.153422,0.154721,0.140676,0.315527
2,0.255006,0.153329,0.155134,0.140731,0.316938
2,0.253917,0.153174,0.155467,0.140879,0.317834
2,0.253392,0.153031,0.155703,0.140945,0.318548
2,0.253190,0.152866,0.155815,0.141047,0.319137
2,0.253017,0.152776,0.155888,0.141201,0.319591
2,0.252844,0.152653,0.155980,0.141374,0.320067
2,0.252602,0.152521,0.156063,0.141503,0.320703
2,0.252339,0.152437,0.156218,0.141557,0.321028
2,0.252257,0.152379,0.156418,0.141594,0.321378
2,0.252165,0.152320,0.156580,0.141677,0.321855
2,0.252158,0.152249,0.156667,0.141731,0.322220
2,0.252146,0.152200,0.156762,0.141807,0.322573
2,0.252188,0.152166,0.156843,0.141895,0.322921
2,0.252167,0.152157,0.156935,0.141991,0.323239
2,0.252192,0.152166,0.157063,0.142146,0.323457
2,0.252243,0.152176,0.157207,0.142287,0.323523
2,0.252275,0.152189,0.157308,0.142369,0.323627
2,0.252321,0.152205,0.157366,0.142445,0.323712
2,0.252356,0.152208,0.157388,0.142512,0.323765
2,0.252405,0.152212,0.157383,0.142560,0.323779
2,0.252480,0.152243,0.157397,0.142631,0.323825
2,0.252510,0.152284,0.157407,0.142622,0.323854
2,0.252518,0.152351,0.157470,0.142647,0.323926
2,0.252536,0.152412,0.157511,0.142705,0.324081
2,0.252520,0.152437,0.157535,0.142743,0.324317
2,0.252447,0.152479,0.157586,0.142782,0.324514
2,0.252386,0.152475,0.157573,0.142759,0.324537
2,0.252370,0.152466,0.157550,0.142735,0.324495
