gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
8,0.400111,0.490505,0.511902,0.461257,0.405618
8,0.400432,0.490998,0.512448,0.461813,0.406363
8,0.400803,0.491347,0.512787,0.462172,0.406813
8,0.401105,0.491529,0.512976,0.462416,0.407127
8,0.401429,0.491939,0.513416,0.462814,0.407716
8,0.401662,0.492204,0.513662,0.463045,0.408034
8,0.401692,0.492089,0.513679,0.462997,0.408081
8,0.401733,0.491924,0.513661,0.462908,0.408077
8,0.401760,0.491833,0.513599,0.462879,0.407994
8,0.401750,0.491733,0.513573,0.462851,0.407914
8,0.401765,0.491640,0.513574,0.462826,0.407846
8,0.401846,0.491550,0.513532,0.462794,0.407757
8,0.401877,0.491564,0.513549,0.462792,0.407718
8,0.401915,0.491580,0.513567,0.462797,0.407708
8,0.401970,0.491617,0.513584,0.462818,0.407708
8,0.402015,0.491714,0.513601,0.462837,0.407714
8,0.402079,0.491843,0.513629,0.462873,0.407744
8,0.402178,0.491942,0.513678,0.462912,0.407786
8,0.402248,0.492048,0.513681,0.462930,0.407808
8,0.402288,0.492216,0.513715,0.462937,0.407848
8,0.402363,0.492440,0.513772,0.462926,0.407894
8,0.402456,0.492631,0.513791,0.462912,0.407920
8,0.402497,0.492754,0.513794,0.462910,0.407934
8,0.402557,0.492830,0.513760,0.462894,0.407958
8,0.402623,0.492888,0.513694,0.462851,0.407957
8,0.402704,0.492933,0.513642,0.462810,0.407942
8,0.402763,0.492957,0.513594,0.462785,0.407941
8,0.402764,0.492969,0.513521,0.462752,0.407936
8,0.402773,0.492964,0.513419,0.462700,0.407905
8,0.402820,0.492959,0.513367,0.462664,0.407882
8,0.402876,0.492934,0.513351,0.462653,0.407860
8,0.402912,0.492928,0.513346,0.462660,0.407855
8,0.402960,0.492954,0.513353,0.462686,0.407860
8,0.403010,0.492994,0.513342,0.462693,0.407863
8,0.403066,0.493037,0.513335,0.462697,0.407873
8,0.403143,0.493063,0.513305,0.462673,0.407877
8,0.403196,0.493167,0.513282,0.462655,0.407896
8,0.403220,0.493218,0.513262,0.462634,0.407913
8,0.403246,0.493285,0.513260,0.462609,0.407968
8,0.403238,0.493430,0.513291,0.462600,0.408038
8,0.403245,0.493575,0.513338,0.462639,0.408131
8,0.403281,0.493708,0.513405,0.462692,0.408222
8,0.403315,0.493775,0.513473,0.462738,0.408278
8,0.403386,0.493813,0.513515,0.462775,0.408321
8,0.403453,0.493816,0.513593,0.462847,0.408353
8,0.403499,0.493838,0.513650,0.462904,0.408378
8,0.403559,0.493889,0.513696,0.462949,0.408388
8,0.403591,0.493939,0.513733,0.462979,0.408408
8,0.403622,0.493968,0.513735,0.462999,0.408416
8,0.403635,0.494010,0.513732,0.463014,0.408433
8,0.403677,0.494120,0.513744,0.463026,0.408467
8,0.403713,0.494218,0.513754,0.463040,0.408497
8,0.403769,0.494324,0.513792,0.463064,0.408533
8,0.403878,0.494440,0.513838,0.463101,0.408581
8,0.403942,0.494521,0.513900,0.463152,0.408644
8,0.404020,0.494541,0.513917,0.463180,0.408703
8,0.404165,0.494504,0.513971,0.463221,0.408774
8,0.404241,0.494421,0.514004,0.463248,0.408805
8,0.404292,0.494375,0.514036,0.463264,0.408844
8,0.404304,0.494338,0.514062,0.463274,0.408868
8,0.404275,0.494342,0.514086,0.463278,0.408912
8,0.404275,0.494342,0.514086,0.463278,0.408912
8,0.404259,0.494328,0.514082,0.463266,0.408905
8,0.404234,0.494319,0.514084,0.463249,0.408906
8,0.404232,0.494497,0.514165,0.463274,0.409000
8,0.404272,0.494750,0.514290,0.463387,0.409068
8,0.404276,0.495055,0.514450,0.463504,0.409150
8,0.404238,0.495323,0.514557,0.463583,0.409212
8,0.404188,0.495461,0.514610,0.463614,0.409235
8,0.404161,0.495547,0.514634,0.463643,0.409252
8,0.404215,0.495585,0.514625,0.463656,0.409271
8,0.404283,0.495703,0.514636,0.463679,0.409287
8,0.404390,0.495827,0.514615,0.463707,0.409298
8,0.404378,0.495997,0.514617,0.463771,0.409362
8,0.404399,0.496141,0.514639,0.463842,0.409410
8,0.404365,0.496217,0.514642,0.463899,0.409466
8,0.404387,0.496159,0.514641,0.463919,0.409509
8,0.404491,0.495955,0.514641,0.463884,0.409458
8,0.404572,0.495529,0.514598,0.463807,0.409272
8,0.404643,0.495418,0.514536,0.463733,0.409158
8,0.404665,0.495382,0.514471,0.463640,0.409039
8,0.404642,0.495417,0.514480,0.463570,0.408976
8,0.404534,0.495643,0.514531,0.463496,0.408941
8,0.404534,0.495643,0.514531,0.463496,0.408941
8,0.404470,0.495658,0.514548,0.463479,0.408936
8,0.404465,0.495311,0.514492,0.463374,0.408894
8,0.404497,0.494959,0.514453,0.463323,0.408785
8,0.404507,0.494572,0.514382,0.463227,0.408641
8,0.404523,0.494191,0.514245,0.463110,0.408510
8,0.404510,0.494013,0.514017,0.462994,0.408410
8,0.404510,0.493861,0.513722,0.462882,0.408292
8,0.404459,0.493792,0.513525,0.462829,0.408228
8,0.404434,0.493775,0.513366,0.462774,0.408199
8,0.404399,0.493788,0.513270,0.462747,0.408176
8,0.404366,0.493783,0.513222,0.462726,0.408168
8,0.404335,0.493775,0.513178,0.462703,0.408152
8,0.404303,0.493799,0.513163,0.462703,0.408164
8,0.404268,0.493808,0.513162,0.462719,0.408187
8,0.404231,0.493826,0.513181,0.462734,0.408215
8,0.404224,0.493899,0.513221,0.462763,0.408273
8,0.404226,0.494034,0.513324,0.462812,0.408315
8,0.404084,0.494597,0.513650,0.462945,0.408471
8,0.404022,0.494902,0.513847,0.463037,0.408571
8,0.404022,0.495072,0.513964,0.463079,0.408652
8,0.404021,0.495196,0.514021,0.463086,0.408747
8,0.404032,0.495301,0.514093,0.463112,0.408850
8,0.404077,0.495312,0.514083,0.463090,0.408851
8,0.404084,0.495245,0.514077,0.463058,0.408802
8,0.404031,0.495129,0.514028,0.463008,0.408717
8,0.403956,0.495042,0.514001,0.462977,0.408649
8,0.403882,0.494992,0.513959,0.462978,0.408632
8,0.403766,0.495097,0.513853,0.462982,0.408636
8,0.403683,0.495179,0.513749,0.463010,0.408652
8,0.403503,0.495361,0.513719,0.463084,0.408699
8,0.403057,0.495617,0.513760,0.463154,0.408762
8,0.402686,0.495858,0.513777,0.463234,0.408830
8,0.402512,0.496076,0.513818,0.463326,0.408920
8,0.402413,0.496248,0.513941,0.463425,0.408984
8,0.402342,0.496323,0.514025,0.463530,0.409054
8,0.402313,0.496501,0.514166,0.463634,0.409131
8,0.402183,0.496895,0.514449,0.463864,0.409355
8,0.402142,0.497165,0.514692,0.464023,0.409496
8,0.402037,0.497243,0.514880,0.464103,0.409563
8,0.402001,0.497298,0.514978,0.464144,0.409589
8,0.401964,0.497370,0.515052,0.464172,0.409591
8,0.401967,0.497451,0.515112,0.464202,0.409602
8,0.401986,0.497543,0.515171,0.464226,0.409639
8,0.402011,0.497580,0.515202,0.464242,0.409655
8,0.402026,0.497647,0.515236,0.464256,0.409697
8,0.402063,0.497718,0.515250,0.464261,0.409709
8,0.402092,0.497771,0.515246,0.464264,0.409699
8,0.402103,0.497826,0.515230,0.464263,0.409675
8,0.402124,0.497881,0.515215,0.464259,0.409654
8,0.402141,0.497999,0.515190,0.464248,0.409675
8,0.402175,0.498109,0.515106,0.464225,0.409657
8,0.402195,0.498217,0.515017,0.464205,0.409630
8,0.402233,0.498288,0.514932,0.464205,0.409627
8,0.402246,0.498291,0.514859,0.464184,0.409609
8,0.402308,0.498373,0.514892,0.464179,0.409625
8,0.402332,0.498442,0.514905,0.464166,0.409629
8,0.402439,0.498523,0.514906,0.464146,0.409647
8,0.402503,0.498556,0.514889,0.464113,0.409662
8,0.402595,0.498609,0.514879,0.464074,0.409654
8,0.402679,0.498621,0.514877,0.464024,0.409662
8,0.402752,0.498619,0.514858,0.463958,0.409629
8,0.402835,0.498608,0.514840,0.463908,0.409599
8,0.402892,0.498590,0.514829,0.463870,0.409571
8,0.402930,0.498576,0.514808,0.463833,0.409544
8,0.402958,0.498537,0.514770,0.463790,0.409521
8,0.402963,0.498500,0.514725,0.463739,0.409500
8,0.402943,0.498484,0.514675,0.463693,0.409488
8,0.402957,0.498482,0.514635,0.463647,0.409477
8,0.402966,0.498485,0.514615,0.463612,0.409472
8,0.402996,0.498474,0.514597,0.463579,0.409471
8,0.403010,0.498473,0.514583,0.463566,0.409464
8,0.403011,0.498385,0.514516,0.463583,0.409430
8,0.403028,0.498246,0.514478,0.463579,0.409376
8,0.403068,0.498152,0.514463,0.463564,0.409320
8,0.403140,0.498051,0.514401,0.463535,0.409268
8,0.403200,0.497957,0.514365,0.463518,0.409236
8,0.403223,0.497882,0.514335,0.463510,0.409195
8,0.403242,0.497841,0.514320,0.463510,0.409157
8,0.403253,0.497813,0.514287,0.463496,0.409125
8,0.403281,0.497815,0.514284,0.463510,0.409133
8,0.403317,0.497802,0.514275,0.463524,0.409133
8,0.403336,0.497773,0.514263,0.463537,0.409129
8,0.403353,0.497767,0.514263,0.463554,0.409141
8,0.403375,0.497774,0.514263,0.463571,0.409140
8,0.403398,0.497770,0.514253,0.463568,0.409135
8,0.403440,0.497776,0.514243,0.463562,0.409137
8,0.403495,0.497790,0.514224,0.463557,0.409148
8,0.403557,0.497778,0.514220,0.463556,0.409161
8,0.403598,0.497777,0.514208,0.463549,0.409169
8,0.403636,0.497791,0.514205,0.463554,0.409190
8,0.403688,0.497821,0.514194,0.463565,0.409215
8,0.403710,0.497816,0.514187,0.463602,0.409243
8,0.403744,0.497806,0.514163,0.463621,0.409253
8,0.403727,0.497779,0.514172,0.463665,0.409281
8,0.403673,0.497756,0.514178,0.463694,0.409306
8,0.403627,0.497734,0.514167,0.463686,0.409283
8,0.403578,0.497750,0.514163,0.463686,0.409266
8,0.403507,0.497753,0.514152,0.463681,0.409243
8,0.403448,0.497760,0.514132,0.463676,0.409213
8,0.403443,0.497808,0.514147,0.463685,0.409220
8,0.403432,0.497846,0.514180,0.463692,0.409224
8,0.403416,0.497883,0.514199,0.463698,0.409226
8,0.403414,0.497930,0.514225,0.463698,0.409249
8,0.403382,0.497965,0.514251,0.463695,0.409265
8,0.403347,0.498006,0.514286,0.463662,0.409299
8,0.403327,0.498072,0.514317,0.463643,0.409341
8,0.403336,0.498116,0.514326,0.463607,0.409341
8,0.403401,0.498196,0.514329,0.463582,0.409347
8,0.403469,0.498228,0.514350,0.463584,0.409356
8,0.403616,0.498283,0.514394,0.463602,0.409378
8,0.403798,0.498318,0.514450,0.463614,0.409401
8,0.403871,0.498312,0.514506,0.463616,0.409411
8,0.403958,0.498287,0.514542,0.463631,0.409437
8,0.404091,0.498251,0.514577,0.463632,0.409466
8,0.404140,0.498242,0.514574,0.463640,0.409475
