gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
9,0.247028,0.500734,0.510580,0.381208,0.430722
9,0.247151,0.501052,0.510560,0.379494,0.430881
9,0.247303,0.501314,0.510566,0.378080,0.430950
9,0.247402,0.501519,0.510583,0.377314,0.431076
9,0.247524,0.501701,0.510598,0.376268,0.431166
9,0.247868,0.501806,0.510585,0.375636,0.431207
9,0.248126,0.501909,0.510578,0.375247,0.431253
9,0.248388,0.501965,0.510566,0.375001,0.431332
9,0.248505,0.502003,0.510526,0.374835,0.431406
9,0.248536,0.502026,0.510484,0.374704,0.431454
9,0.248664,0.502034,0.510398,0.374451,0.431493
9,0.248816,0.501992,0.510284,0.374319,0.431500
9,0.248904,0.501974,0.510190,0.374300,0.431566
9,0.249106,0.501964,0.510127,0.374165,0.431592
9,0.249292,0.501875,0.510026,0.374187,0.431585
9,0.249452,0.501794,0.509957,0.374263,0.431594
9,0.249586,0.501738,0.509918,0.374422,0.431607
9,0.249651,0.501699,0.509890,0.374558,0.431582
9,0.249780,0.501691,0.509848,0.374553,0.431560
9,0.249924,0.501667,0.509784,0.374438,0.431542
9,0.250065,0.501613,0.509741,0.374425,0.431556
9,0.250194,0.501561,0.509707,0.374598,0.431577
9,0.250298,0.501536,0.509675,0.374809,0.431605
9,0.250327,0.501520,0.509676,0.375046,0.431625
9,0.250335,0.501519,0.509693,0.375160,0.431623
9,0.250384,0.501540,0.509699,0.375185,0.431613
9,0.250457,0.501546,0.509711,0.375210,0.431610
9,0.250499,0.501540,0.509724,0.375185,0.431605
9,0.250492,0.501543,0.509738,0.375142,0.431590
9,0.250478,0.501547,0.509747,0.375053,0.431570
9,0.250490,0.501519,0.509735,0.374974,0.431546
9,0.250483,0.501484,0.509698,0.374961,0.431528
9,0.250488,0.501465,0.509669,0.374891,0.431491
9,0.250483,0.501449,0.509617,0.374783,0.431442
9,0.250483,0.501432,0.509563,0.374739,0.431400
9,0.250478,0.501400,0.509509,0.374660,0.431388
9,0.250458,0.501358,0.509462,0.374556,0.431376
9,0.250468,0.501329,0.509410,0.374406,0.431358
9,0.250469,0.501287,0.509347,0.374286,0.431319
9,0.250483,0.501249,0.509294,0.374170,0.431295
9,0.250555,0.501199,0.509216,0.373978,0.431282
9,0.250642,0.501140,0.509140,0.373779,0.431255
9,0.250784,0.501068,0.509034,0.373504,0.431216
9,0.250784,0.501068,0.509034,0.373504,0.431216
9,0.250835,0.501036,0.508964,0.373427,0.431184
9,0.250848,0.500913,0.508895,0.373367,0.431080
9,0.250834,0.500811,0.508837,0.373308,0.430986
9,0.250818,0.500696,0.508776,0.373332,0.430907
9,0.250819,0.500605,0.508731,0.373317,0.430845
9,0.250754,0.500429,0.508662,0.373127,0.430722
9,0.250754,0.500429,0.508662,0.373127,0.430722
9,0.250746,0.500364,0.508636,0.373007,0.430676
9,0.250727,0.500275,0.508653,0.373030,0.430668
9,0.250679,0.500223,0.508680,0.372730,0.430703
9,0.250589,0.500165,0.508768,0.373034,0.430878
9,0.250493,0.500147,0.508851,0.373237,0.430987
9,0.250414,0.500093,0.508883,0.373413,0.431117
9,0.250414,0.500093,0.508883,0.373413,0.431117
9,0.250384,0.500000,0.508868,0.373478,0.431115
9,0.250397,0.499922,0.508835,0.373523,0.431112
9,0.250471,0.499854,0.508730,0.373521,0.431126
9,0.250867,0.499713,0.508513,0.373078,0.431049
9,0.250867,0.499713,0.508513,0.373078,0.431049
9,0.250990,0.499675,0.508420,0.372856,0.430995
9,0.251145,0.499593,0.508322,0.372650,0.430953
9,0.251437,0.499368,0.507908,0.371027,0.430694
9,0.251850,0.499146,0.507531,0.369259,0.430525
9,0.251850,0.499146,0.507531,0.369259,0.430525
9,0.252059,0.498877,0.507351,0.367979,0.430409
