gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
4,0.266395,0.480395,0.462098,0.211066,0.190162
4,0.257001,0.478834,0.470140,0.216056,0.190758
4,0.253731,0.479583,0.473303,0.220210,0.193100
4,0.253203,0.480646,0.474445,0.224345,0.194937
4,0.253003,0.481409,0.475283,0.226351,0.196056
4,0.253586,0.482176,0.473054,0.229438,0.196364
4,0.253736,0.483076,0.473028,0.230389,0.196862
4,0.253821,0.483727,0.473349,0.230167,0.197042
4,0.253889,0.484311,0.473824,0.230164,0.197296
4,0.254169,0.484832,0.474236,0.230179,0.197499
4,0.254497,0.485193,0.474598,0.230296,0.197684
4,0.254724,0.485540,0.474941,0.230391,0.197909
4,0.255085,0.485799,0.475101,0.230643,0.198184
4,0.255252,0.485967,0.475328,0.230797,0.198409
4,0.255413,0.486103,0.475457,0.230912,0.198575
4,0.255470,0.486219,0.475547,0.230886,0.198638
4,0.255546,0.486302,0.475609,0.230884,0.198737
4,0.255632,0.486421,0.475659,0.230976,0.198891
4,0.255675,0.486525,0.475725,0.231016,0.198992
4,0.255703,0.486609,0.475880,0.231070,0.199105
4,0.255770,0.486717,0.476008,0.231109,0.199189
4,0.255810,0.486832,0.476123,0.231157,0.199267
4,0.255845,0.486932,0.476241,0.231243,0.199354
4,0.255904,0.487133,0.476304,0.231259,0.199449
4,0.256052,0.487329,0.476432,0.231246,0.199588
4,0.256261,0.487476,0.476551,0.231228,0.199678
4,0.256432,0.487601,0.476593,0.231152,0.199776
4,0.256601,0.487730,0.476674,0.231121,0.199848
4,0.256727,0.487857,0.476676,0.231117,0.199938
4,0.256918,0.487920,0.476620,0.231179,0.200014
4,0.257047,0.487971,0.476627,0.231260,0.200063
4,0.257195,0.488067,0.476692,0.231314,0.200126
4,0.257396,0.488171,0.476764,0.231433,0.200185
4,0.257552,0.488231,0.476811,0.231497,0.200241
4,0.257620,0.488346,0.476840,0.231589,0.200317
4,0.257645,0.488400,0.476917,0.231640,0.200401
4,0.257650,0.488439,0.476947,0.231697,0.200436
4,0.257670,0.488484,0.476970,0.231819,0.200547
4,0.257677,0.488512,0.476979,0.231949,0.200601
4,0.257688,0.488565,0.477064,0.232017,0.200629
4,0.257703,0.488616,0.477153,0.232072,0.200684
4,0.257709,0.488666,0.477230,0.232143,0.200737
4,0.257724,0.488716,0.477258,0.232202,0.200789
4,0.257771,0.488776,0.477306,0.232273,0.200823
4,0.257813,0.488820,0.477356,0.232321,0.200871
4,0.257862,0.488887,0.477443,0.232400,0.200969
4,0.257862,0.488887,0.477443,0.232400,0.200969
4,0.257855,0.488909,0.477495,0.232448,0.200998
4,0.257847,0.488931,0.477588,0.232583,0.201048
4,0.257908,0.488994,0.477874,0.232669,0.201095
4,0.257876,0.489009,0.478005,0.232714,0.201118
4,0.257876,0.489009,0.478005,0.232714,0.201118
4,0.257826,0.489024,0.478057,0.232720,0.201130
4,0.257745,0.489107,0.478129,0.232749,0.201098
4,0.257745,0.489107,0.478129,0.232749,0.201098
4,0.257723,0.489224,0.478163,0.232793,0.200957
4,0.257729,0.489377,0.478185,0.232801,0.200877
4,0.257740,0.489460,0.478192,0.232799,0.200814
4,0.257738,0.489571,0.478199,0.232787,0.200767
4,0.257719,0.489550,0.478203,0.232713,0.200738
4,0.257694,0.489524,0.478201,0.232658,0.200720
4,0.257623,0.489489,0.478183,0.232623,0.200696
4,0.257596,0.489473,0.478197,0.232682,0.200698
4,0.257601,0.489478,0.478223,0.232812,0.200730
4,0.257649,0.489494,0.478269,0.232972,0.200743
4,0.257698,0.489532,0.478346,0.233131,0.200788
4,0.257754,0.489490,0.478404,0.233213,0.200801
4,0.257798,0.489419,0.478517,0.233368,0.200834
4,0.257798,0.489384,0.478621,0.233542,0.200885
4,0.257762,0.489349,0.478628,0.233706,0.200920
4,0.257658,0.489322,0.478800,0.233850,0.200994
4,0.257644,0.489277,0.478873,0.234106,0.201127
4,0.257597,0.489293,0.478870,0.234422,0.201270
4,0.257557,0.489341,0.478913,0.234610,0.201454
4,0.257462,0.489349,0.478864,0.234708,0.201478
4,0.257399,0.489377,0.478725,0.234831,0.201491
4,0.257198,0.489494,0.478427,0.234964,0.201472
4,0.257198,0.489494,0.478427,0.234964,0.201472
4,0.257088,0.489540,0.478308,0.235037,0.201495
4,0.256922,0.489576,0.477928,0.235544,0.201572
4,0.256802,0.489677,0.477611,0.235776,0.201608
4,0.256759,0.489738,0.477459,0.235909,0.201588
4,0.256752,0.489814,0.477419,0.236040,0.201568
4,0.256710,0.489961,0.477593,0.236048,0.201501
4,0.256693,0.490019,0.477590,0.235979,0.201428
4,0.256724,0.490045,0.477600,0.235997,0.201394
4,0.256732,0.490087,0.477608,0.236024,0.201375
4,0.256788,0.490134,0.477621,0.235962,0.201368
4,0.256794,0.490206,0.477669,0.235903,0.201370
4,0.256826,0.490267,0.477704,0.235879,0.201364
4,0.256828,0.490320,0.477781,0.235891,0.201360
4,0.256863,0.490338,0.477889,0.235892,0.201369
4,0.256888,0.490385,0.477999,0.235877,0.201365
4,0.256925,0.490416,0.478116,0.235882,0.201375
4,0.257042,0.490394,0.478157,0.235947,0.201363
4,0.257102,0.490366,0.478144,0.235996,0.201348
4,0.257139,0.490298,0.478261,0.236098,0.201366
4,0.257133,0.490059,0.478242,0.236253,0.201374
4,0.257143,0.489917,0.478242,0.236359,0.201390
4,0.257202,0.489698,0.478224,0.236467,0.201407
4,0.257219,0.489596,0.478207,0.236672,0.201442
4,0.257157,0.489488,0.478200,0.236800,0.201458
4,0.257251,0.489332,0.477774,0.237068,0.201560
4,0.257308,0.489290,0.477614,0.237226,0.201599
4,0.257384,0.489299,0.477610,0.237522,0.201684
4,0.257403,0.489297,0.477654,0.237702,0.201724
4,0.257417,0.489210,0.477739,0.238023,0.201833
4,0.257444,0.489200,0.477860,0.238389,0.201991
4,0.257443,0.489123,0.477880,0.238927,0.202111
4,0.257480,0.489080,0.477854,0.239504,0.202297
4,0.257523,0.489042,0.477767,0.239976,0.202422
4,0.257534,0.488996,0.477713,0.240418,0.202542
4,0.257512,0.488980,0.477575,0.240694,0.202617
4,0.257519,0.488939,0.477406,0.240853,0.202672
4,0.257545,0.488931,0.477175,0.241028,0.202765
4,0.257555,0.488832,0.477040,0.241012,0.202762
4,0.257570,0.488829,0.476819,0.241009,0.202775
4,0.257552,0.488905,0.476767,0.241102,0.202928
4,0.257504,0.488990,0.476712,0.240837,0.202958
