gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
8,0.421340,0.485623,0.511183,0.460845,0.402018
8,0.423617,0.487474,0.512798,0.463919,0.406757
8,0.424853,0.488310,0.514324,0.465659,0.409609
8,0.425406,0.489011,0.515925,0.467264,0.411374
8,0.425859,0.489719,0.517011,0.468332,0.412528
8,0.425970,0.490524,0.517794,0.469075,0.413315
8,0.426148,0.491007,0.518482,0.469731,0.413890
8,0.426327,0.491365,0.518925,0.470208,0.414343
8,0.426451,0.491667,0.519226,0.470527,0.414709
8,0.426631,0.491942,0.519467,0.470777,0.415002
8,0.426733,0.492069,0.519582,0.470946,0.415209
8,0.426923,0.492280,0.519716,0.471113,0.415361
8,0.427139,0.492547,0.519858,0.471309,0.415531
8,0.427247,0.492704,0.520016,0.471509,0.415740
8,0.427426,0.492808,0.520153,0.471658,0.415889
8,0.427493,0.492943,0.520263,0.471778,0.415966
8,0.427530,0.493096,0.520411,0.471924,0.416087
8,0.427617,0.493310,0.520539,0.472061,0.416228
8,0.427654,0.493476,0.520645,0.472172,0.416378
8,0.427772,0.493798,0.520822,0.472361,0.416612
8,0.427860,0.494016,0.520945,0.472524,0.416809
8,0.427872,0.494221,0.521033,0.472660,0.416970
8,0.427775,0.494375,0.521095,0.472736,0.417060
8,0.427606,0.494513,0.521170,0.472806,0.417132
8,0.427483,0.494570,0.521211,0.472836,0.417183
8,0.427281,0.494654,0.521244,0.472876,0.417248
8,0.427105,0.494699,0.521265,0.472887,0.417246
8,0.426944,0.494728,0.521271,0.472876,0.417228
8,0.426756,0.494723,0.521238,0.472856,0.417219
8,0.426573,0.494817,0.521268,0.472880,0.417237
8,0.426456,0.494988,0.521311,0.472914,0.417254
8,0.426373,0.495152,0.521375,0.472977,0.417293
8,0.426291,0.495293,0.521407,0.473015,0.417307
8,0.426197,0.495421,0.521443,0.473035,0.417325
8,0.426158,0.495444,0.521463,0.473054,0.417342
8,0.426146,0.495522,0.521489,0.473087,0.417370
8,0.426087,0.495544,0.521511,0.473109,0.417389
8,0.426074,0.495584,0.521527,0.473138,0.417412
8,0.426020,0.495634,0.521581,0.473215,0.417444
8,0.425971,0.495719,0.521627,0.473285,0.417502
8,0.425853,0.495783,0.521642,0.473321,0.417549
8,0.425770,0.495824,0.521655,0.473357,0.417573
8,0.425665,0.495935,0.521739,0.473419,0.417616
8,0.425589,0.495977,0.521765,0.473448,0.417621
8,0.425510,0.496017,0.521812,0.473487,0.417663
8,0.425385,0.496037,0.521844,0.473514,0.417703
8,0.425387,0.496022,0.521875,0.473533,0.417773
8,0.425341,0.496004,0.521927,0.473559,0.417858
8,0.425323,0.495972,0.521976,0.473571,0.417916
8,0.425288,0.495957,0.521998,0.473569,0.417992
8,0.425342,0.495906,0.522005,0.473552,0.418036
8,0.425419,0.495800,0.522035,0.473521,0.418116
8,0.425419,0.495800,0.522035,0.473521,0.418116
8,0.425594,0.495679,0.522086,0.473532,0.418283
8,0.425594,0.495679,0.522086,0.473532,0.418283
8,0.425492,0.495715,0.522205,0.473610,0.418371
8,0.425337,0.496076,0.522636,0.473869,0.418615
8,0.425337,0.496076,0.522636,0.473869,0.418615
8,0.425473,0.496370,0.522832,0.474030,0.418691
8,0.425591,0.496596,0.522978,0.474168,0.418779
8,0.425561,0.496799,0.523102,0.474281,0.418854
8,0.425534,0.497007,0.523281,0.474421,0.418939
8,0.425614,0.497238,0.523432,0.474551,0.419048
8,0.425565,0.497344,0.523548,0.474642,0.419111
8,0.425436,0.497421,0.523615,0.474708,0.419152
8,0.425387,0.497557,0.523709,0.474775,0.419217
8,0.425438,0.497527,0.523693,0.474812,0.419252
8,0.425526,0.497548,0.523706,0.474856,0.419302
8,0.425400,0.497576,0.523760,0.474930,0.419378
8,0.425302,0.497635,0.523836,0.475006,0.419429
8,0.425204,0.497675,0.523898,0.475100,0.419488
8,0.425082,0.497867,0.524009,0.475226,0.419600
8,0.424933,0.498021,0.524073,0.475327,0.419712
