gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
4,0.260832,0.497394,0.465677,0.171461,0.161411
4,0.247721,0.500258,0.470287,0.163060,0.161007
4,0.244330,0.496531,0.475016,0.161387,0.162364
4,0.243991,0.495373,0.478272,0.159879,0.162149
4,0.243145,0.495115,0.481004,0.158959,0.162004
4,0.242045,0.494502,0.482704,0.158640,0.162159
4,0.241435,0.494041,0.483759,0.158274,0.162434
4,0.240915,0.493743,0.484309,0.157909,0.162657
4,0.240676,0.493472,0.484548,0.157627,0.162712
4,0.240483,0.493266,0.484963,0.157538,0.162790
4,0.240349,0.493078,0.485224,0.157510,0.162968
4,0.240281,0.492977,0.485499,0.157480,0.163128
4,0.240131,0.492931,0.485716,0.157545,0.163299
4,0.240011,0.492928,0.485930,0.157560,0.163403
4,0.239902,0.492925,0.486076,0.157556,0.163484
4,0.239806,0.492890,0.486321,0.157690,0.163681
4,0.239729,0.492872,0.486465,0.157772,0.163818
4,0.239579,0.492863,0.486574,0.157843,0.163939
4,0.239370,0.492876,0.486613,0.157881,0.164001
4,0.239177,0.492896,0.486614,0.157952,0.164041
4,0.238947,0.492877,0.486600,0.158015,0.164074
4,0.238728,0.492881,0.486627,0.158077,0.164119
4,0.238498,0.492893,0.486616,0.158133,0.164184
4,0.238369,0.492920,0.486630,0.158156,0.164214
4,0.238265,0.492945,0.486642,0.158165,0.164218
4,0.238193,0.492974,0.486702,0.158185,0.164230
4,0.238112,0.493003,0.486703,0.158193,0.164261
4,0.238001,0.493026,0.486702,0.158198,0.164296
4,0.237874,0.493042,0.486705,0.158224,0.164350
4,0.237808,0.493087,0.486725,0.158237,0.164382
4,0.237747,0.493115,0.486692,0.158231,0.164378
4,0.237697,0.493169,0.486697,0.158286,0.164387
4,0.237656,0.493262,0.486695,0.158303,0.164393
4,0.237629,0.493371,0.486716,0.158329,0.164414
4,0.237616,0.493439,0.486755,0.158358,0.164441
4,0.237631,0.493481,0.486759,0.158362,0.164481
4,0.237626,0.493509,0.486809,0.158428,0.164525
4,0.237624,0.493518,0.486840,0.158480,0.164570
