gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
7,0.422530,0.422175,0.106998,0.160491,0.379378
7,0.422590,0.422141,0.107490,0.160853,0.379132
7,0.422662,0.422094,0.107738,0.160994,0.378860
7,0.422826,0.422101,0.108108,0.161259,0.378496
7,0.422854,0.422083,0.108272,0.161283,0.377838
7,0.422982,0.422069,0.108422,0.161345,0.377325
7,0.422976,0.422078,0.108528,0.161406,0.376995
7,0.422942,0.422092,0.108642,0.161498,0.376727
7,0.422952,0.422122,0.108716,0.161542,0.376474
7,0.422960,0.422182,0.108816,0.161618,0.376337
7,0.422994,0.422238,0.108986,0.161791,0.376195
7,0.422990,0.422265,0.109246,0.162031,0.376028
7,0.422866,0.422343,0.109462,0.162088,0.376248
7,0.422660,0.422428,0.109604,0.162221,0.376641
7,0.422563,0.422484,0.109754,0.162323,0.377095
7,0.422412,0.422657,0.109836,0.162342,0.377115
7,0.422306,0.423133,0.109812,0.162304,0.377217
7,0.422226,0.424170,0.109930,0.162425,0.377980
7,0.422182,0.424952,0.109897,0.162583,0.378840
7,0.422136,0.425567,0.109891,0.162675,0.379302
7,0.422049,0.426048,0.109795,0.162812,0.379946
7,0.422008,0.426277,0.109795,0.162954,0.380349
7,0.421993,0.426374,0.109854,0.163167,0.380551
7,0.422054,0.426437,0.109944,0.163330,0.380858
7,0.422094,0.426428,0.109826,0.163465,0.381190
7,0.422141,0.426354,0.109656,0.163606,0.381753
7,0.422196,0.426383,0.109576,0.163642,0.381870
7,0.422268,0.426421,0.109465,0.163625,0.382082
7,0.422319,0.426398,0.109444,0.163587,0.382375
7,0.422380,0.426311,0.109427,0.163549,0.382712
7,0.422382,0.426147,0.109573,0.163530,0.383106
7,0.422425,0.426155,0.110101,0.163747,0.383517
7,0.422234,0.426221,0.110638,0.163678,0.383643
7,0.422030,0.426228,0.110803,0.163525,0.383405
7,0.421879,0.426190,0.110978,0.163122,0.382709
7,0.421763,0.426169,0.111425,0.162785,0.382033
7,0.421707,0.426185,0.111632,0.162649,0.381569
7,0.421737,0.426230,0.111784,0.162416,0.380852
7,0.421889,0.426259,0.112069,0.162350,0.380123
7,0.421978,0.426234,0.112244,0.162398,0.379898
7,0.422166,0.426161,0.112387,0.162404,0.379442
7,0.422251,0.426064,0.112424,0.162404,0.379159
7,0.422360,0.426075,0.112423,0.162447,0.379131
7,0.422489,0.426091,0.112467,0.162396,0.378935
7,0.422542,0.426142,0.112467,0.162346,0.378814
7,0.422582,0.426189,0.112516,0.162238,0.378799
7,0.422630,0.426235,0.112583,0.162226,0.378781
7,0.422704,0.426347,0.112805,0.162276,0.378749
7,0.422570,0.426677,0.113169,0.162424,0.378628
7,0.422536,0.426727,0.113523,0.162627,0.378418
7,0.422394,0.426751,0.114064,0.162708,0.378026
7,0.422289,0.426742,0.114933,0.162772,0.377066
7,0.422179,0.426760,0.115447,0.162864,0.376204
7,0.422190,0.426793,0.115609,0.162854,0.375546
7,0.422671,0.426954,0.116701,0.162983,0.374797
7,0.422838,0.427058,0.117366,0.163186,0.374598
7,0.422838,0.427058,0.117366,0.163186,0.374598
7,0.422991,0.427234,0.117845,0.163377,0.374635
7,0.423162,0.427505,0.118434,0.163533,0.374839
7,0.423369,0.427761,0.119023,0.163711,0.374803
7,0.423600,0.427990,0.119433,0.163634,0.374342
7,0.423663,0.428125,0.119646,0.163574,0.373862
7,0.423673,0.428270,0.120024,0.163713,0.373298
7,0.423622,0.428324,0.120361,0.163853,0.372745
7,0.423609,0.428263,0.120599,0.163930,0.371959
7,0.423560,0.428060,0.120702,0.163873,0.370731
7,0.423406,0.428028,0.120813,0.163782,0.369878
7,0.423323,0.428051,0.120832,0.163637,0.369067
7,0.423202,0.428129,0.120839,0.163510,0.368691
7,0.422994,0.428126,0.120966,0.163545,0.368748
7,0.422994,0.428126,0.120966,0.163545,0.368748
7,0.422676,0.428443,0.120507,0.165156,0.371262
7,0.422646,0.428582,0.120312,0.165493,0.371535
7,0.422556,0.428645,0.120196,0.165402,0.371374
7,0.422520,0.428628,0.120569,0.165490,0.371466
7,0.422485,0.428612,0.120966,0.165838,0.371924
7,0.422406,0.428623,0.121625,0.165906,0.371904
7,0.422323,0.428581,0.122230,0.166107,0.371421
7,0.422294,0.428565,0.122650,0.166056,0.370790
7,0.422261,0.428526,0.123045,0.166042,0.370272
7,0.422226,0.428502,0.123408,0.166130,0.370041
7,0.422199,0.428525,0.123809,0.166255,0.369831
7,0.422182,0.428505,0.124077,0.166273,0.369698
7,0.422174,0.428430,0.124335,0.166309,0.369593
7,0.422190,0.428402,0.124555,0.166266,0.369150
7,0.422232,0.428389,0.124672,0.166300,0.368866
7,0.422283,0.428358,0.124715,0.166306,0.368722
7,0.422319,0.428344,0.124830,0.166290,0.368527
7,0.422357,0.428308,0.124990,0.166205,0.368284
7,0.422381,0.428229,0.124997,0.166094,0.368220
7,0.422367,0.428119,0.124943,0.165976,0.368208
7,0.422348,0.428021,0.124940,0.165793,0.368172
7,0.422419,0.427729,0.124835,0.165462,0.368328
7,0.422542,0.427534,0.124789,0.165172,0.368474
7,0.422607,0.427432,0.124734,0.164926,0.368692
7,0.422670,0.427292,0.124713,0.164742,0.368891
7,0.422678,0.427065,0.124562,0.164434,0.369000
7,0.422658,0.426958,0.124338,0.164066,0.369235
7,0.422617,0.426803,0.124342,0.163702,0.369295
7,0.422643,0.426695,0.124288,0.163280,0.369374
7,0.422729,0.426554,0.124067,0.162872,0.369458
7,0.422841,0.426416,0.123940,0.162642,0.369816
