gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
6,0.352819,0.113880,0.112789,0.147509,0.358817
6,0.359531,0.113156,0.131070,0.162789,0.366046
6,0.362070,0.112950,0.138437,0.168575,0.370562
6,0.365368,0.113260,0.143118,0.172469,0.372508
6,0.366812,0.113958,0.145746,0.174725,0.373910
6,0.368508,0.114908,0.147729,0.177203,0.376051
6,0.370515,0.115863,0.149154,0.178862,0.378696
6,0.372558,0.116832,0.150425,0.180230,0.381741
6,0.373907,0.117768,0.151247,0.181134,0.385274
6,0.375213,0.118775,0.152198,0.182238,0.388300
6,0.376606,0.119748,0.153055,0.183069,0.391532
6,0.377814,0.120598,0.153656,0.183968,0.394584
6,0.379166,0.121488,0.154336,0.184469,0.396636
6,0.380345,0.122238,0.154560,0.184708,0.398322
6,0.381338,0.122774,0.154868,0.185112,0.400337
6,0.382037,0.123196,0.154890,0.185434,0.402181
6,0.382761,0.123541,0.154912,0.185934,0.404351
6,0.383168,0.123773,0.155020,0.186049,0.406275
6,0.383686,0.123994,0.155086,0.186206,0.407443
6,0.384063,0.124096,0.155255,0.186362,0.408765
6,0.384364,0.124219,0.155555,0.186683,0.409892
6,0.384614,0.124314,0.155586,0.186704,0.410832
6,0.384800,0.124354,0.155436,0.186491,0.410891
6,0.384878,0.124432,0.155321,0.186326,0.411195
6,0.384966,0.124577,0.155288,0.186193,0.411432
6,0.385104,0.124705,0.155390,0.186247,0.411999
6,0.385236,0.124830,0.155558,0.186418,0.412710
6,0.385354,0.124987,0.155660,0.186549,0.413492
6,0.385483,0.125096,0.155770,0.186733,0.414064
6,0.385522,0.125277,0.155898,0.186900,0.414793
6,0.385548,0.125476,0.156049,0.186917,0.415209
6,0.385547,0.125613,0.156099,0.186913,0.415469
6,0.385574,0.125724,0.156157,0.186905,0.415674
6,0.385657,0.125835,0.156216,0.186934,0.416212
6,0.385716,0.125931,0.156286,0.186997,0.416858
