gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
0,0.195187,0.113778,0.100209,0.113767,0.145988
0,0.193560,0.118600,0.113287,0.121918,0.144069
0,0.197932,0.117410,0.115037,0.122759,0.141028
0,0.198162,0.114336,0.113877,0.120745,0.136236
0,0.197061,0.111190,0.111371,0.117838,0.131718
0,0.196535,0.107988,0.108727,0.114776,0.127293
0,0.196176,0.105176,0.106063,0.111894,0.123789
0,0.195669,0.102278,0.102980,0.108977,0.120032
0,0.195371,0.099431,0.099647,0.105801,0.116192
0,0.195110,0.096771,0.096149,0.102658,0.112402
0,0.194898,0.093540,0.091884,0.098903,0.108194
0,0.195004,0.090521,0.087017,0.095015,0.103776
0,0.193028,0.106161,0.090992,0.106405,0.135117
0,0.192161,0.112692,0.106799,0.116762,0.135648
0,0.195015,0.110558,0.108715,0.116677,0.130259
0,0.193786,0.104829,0.105071,0.111671,0.121767
0,0.193379,0.098585,0.099543,0.105595,0.114093
0,0.239480,0.098934,0.101688,0.107744,0.130039
0,0.236716,0.093159,0.095799,0.107295,0.130719
0,0.235891,0.090597,0.093404,0.106223,0.129630
0,0.235026,0.088822,0.091565,0.104446,0.128763
0,0.234191,0.087010,0.089807,0.102461,0.127584
0,0.233441,0.085846,0.088462,0.100830,0.126641
0,0.232839,0.084986,0.087354,0.099502,0.125789
0,0.232231,0.084548,0.086473,0.098501,0.125132
0,0.231804,0.084227,0.085782,0.097712,0.124641
0,0.231290,0.083973,0.085263,0.097117,0.124234
0,0.230795,0.083722,0.084934,0.096681,0.124026
0,0.230513,0.083416,0.084589,0.096175,0.123726
0,0.230195,0.082771,0.084094,0.095533,0.123365
0,0.229915,0.082302,0.083723,0.094973,0.123030
0,0.229505,0.081653,0.083210,0.094352,0.122682
0,0.229154,0.081229,0.082863,0.093903,0.122358
0,0.228784,0.080884,0.082518,0.093450,0.122110
0,0.228300,0.080610,0.082289,0.093080,0.121898
0,0.227925,0.080388,0.082107,0.092806,0.121687
0,0.227633,0.080108,0.081870,0.092487,0.121390
0,0.227269,0.079726,0.081573,0.092079,0.121052
0,0.226819,0.079291,0.081173,0.091610,0.120648
0,0.226428,0.079052,0.080869,0.091218,0.120333
0,0.226148,0.078773,0.080593,0.090881,0.120089
0,0.225907,0.078391,0.080358,0.090542,0.119790
0,0.225625,0.078075,0.080155,0.090220,0.119590
0,0.225353,0.077705,0.079835,0.089850,0.119406
0,0.225163,0.077386,0.079552,0.089531,0.119177
0,0.225005,0.077139,0.079308,0.089193,0.118876
0,0.224774,0.076742,0.079115,0.088885,0.118633
0,0.224535,0.076332,0.078899,0.088515,0.118360
0,0.224361,0.075864,0.078609,0.088142,0.118056
0,0.224218,0.075340,0.078261,0.087695,0.117687
0,0.224111,0.074806,0.077874,0.087302,0.117281
0,0.224165,0.074187,0.077509,0.086845,0.116824
0,0.224069,0.073563,0.077166,0.086403,0.116313
0,0.224015,0.072989,0.076773,0.085883,0.115765
0,0.223947,0.072576,0.076464,0.085535,0.115391
