gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
9,0.222761,0.453292,0.474589,0.371026,0.386360
9,0.223224,0.453074,0.474133,0.370433,0.385996
9,0.223754,0.452873,0.473783,0.369710,0.385749
9,0.224151,0.452728,0.473412,0.369244,0.385585
9,0.224472,0.452605,0.473152,0.369073,0.385465
9,0.225043,0.452529,0.472972,0.368623,0.385330
9,0.225667,0.452475,0.472813,0.368118,0.385177
9,0.225834,0.452349,0.472675,0.368092,0.385155
9,0.226004,0.452231,0.472589,0.367932,0.385104
9,0.226047,0.452166,0.472535,0.367939,0.385149
9,0.226171,0.452052,0.472454,0.367900,0.385235
9,0.226495,0.451917,0.472351,0.367925,0.385247
9,0.226581,0.451918,0.472315,0.367969,0.385263
9,0.226670,0.451921,0.472304,0.368069,0.385291
9,0.226711,0.451962,0.472309,0.368207,0.385349
9,0.226879,0.451999,0.472318,0.368254,0.385375
9,0.227119,0.452033,0.472319,0.368251,0.385399
9,0.227229,0.452048,0.472307,0.368232,0.385407
9,0.227264,0.452054,0.472298,0.368224,0.385385
9,0.227298,0.452067,0.472330,0.368237,0.385429
9,0.227220,0.452101,0.472455,0.368308,0.385523
9,0.227166,0.452147,0.472540,0.368413,0.385624
9,0.227143,0.452178,0.472585,0.368500,0.385733
9,0.227083,0.452221,0.472683,0.368573,0.385845
9,0.227115,0.452249,0.472769,0.368681,0.385942
9,0.227176,0.452276,0.472836,0.368836,0.386051
9,0.227165,0.452285,0.472872,0.368883,0.386126
9,0.227172,0.452268,0.472908,0.368837,0.386203
9,0.227125,0.452278,0.472961,0.368927,0.386352
9,0.227099,0.452313,0.473027,0.369077,0.386500
9,0.227107,0.452356,0.473107,0.369203,0.386622
9,0.227102,0.452381,0.473148,0.369331,0.386693
9,0.227093,0.452427,0.473181,0.369405,0.386754
9,0.227135,0.452480,0.473221,0.369479,0.386788
9,0.227173,0.452556,0.473240,0.369615,0.386833
9,0.227156,0.452648,0.473278,0.369698,0.386908
9,0.227176,0.452747,0.473335,0.369818,0.386992
9,0.227164,0.452876,0.473387,0.369916,0.387106
9,0.227236,0.452957,0.473456,0.370076,0.387190
9,0.227512,0.453113,0.473544,0.370125,0.387303
9,0.227512,0.453113,0.473544,0.370125,0.387303
9,0.227603,0.453144,0.473531,0.370091,0.387331
9,0.227578,0.453165,0.473502,0.370118,0.387346
9,0.227497,0.453173,0.473502,0.370233,0.387402
9,0.227316,0.453205,0.473526,0.370394,0.387455
9,0.227316,0.453205,0.473526,0.370394,0.387455
9,0.227383,0.453202,0.473525,0.370345,0.387448
9,0.227449,0.453217,0.473523,0.370332,0.387450
9,0.227418,0.453240,0.473527,0.370270,0.387448
9,0.227259,0.453214,0.473509,0.370193,0.387433
9,0.226948,0.453189,0.473504,0.370249,0.387421
9,0.226714,0.453150,0.473505,0.370298,0.387402
9,0.226542,0.453116,0.473519,0.370390,0.387404
9,0.226433,0.453100,0.473531,0.370469,0.387380
9,0.225797,0.453092,0.473587,0.370813,0.387430
9,0.225184,0.453098,0.473657,0.371017,0.387476
9,0.224765,0.453085,0.473742,0.371207,0.387523
9,0.224450,0.453085,0.473869,0.371409,0.387564
9,0.224279,0.453072,0.473943,0.371598,0.387606
9,0.224121,0.453061,0.474068,0.371948,0.387719
9,0.224121,0.453061,0.474068,0.371948,0.387719
9,0.223591,0.453123,0.474182,0.372197,0.387789
9,0.223812,0.453160,0.474199,0.372251,0.387780
9,0.223812,0.453160,0.474199,0.372251,0.387780
9,0.224085,0.453112,0.474174,0.372180,0.387778
9,0.224133,0.453073,0.474121,0.372076,0.387785
9,0.224196,0.453048,0.474041,0.371957,0.387736
9,0.224288,0.453054,0.473970,0.371956,0.387730
9,0.224322,0.453084,0.473922,0.371818,0.387683
9,0.224350,0.453097,0.473843,0.371720,0.387643
9,0.224383,0.453073,0.473723,0.371456,0.387578
9,0.224234,0.453033,0.473678,0.371126,0.387483
9,0.224265,0.452993,0.473634,0.370868,0.387403
9,0.224383,0.453040,0.473650,0.370410,0.387313
9,0.224556,0.453048,0.473646,0.370107,0.387255
9,0.224641,0.453049,0.473622,0.369951,0.387252
9,0.224764,0.453040,0.473540,0.369831,0.387202
9,0.224971,0.452985,0.473415,0.369785,0.387173
9,0.225194,0.452962,0.473360,0.369721,0.387157
9,0.225145,0.452949,0.473325,0.369512,0.387054
9,0.225128,0.452932,0.473284,0.369368,0.386948
9,0.225222,0.452858,0.473213,0.369256,0.386829
9,0.225431,0.452841,0.473161,0.369198,0.386562
9,0.225530,0.452837,0.473125,0.369042,0.386409
9,0.225642,0.452789,0.473089,0.368970,0.386323
9,0.225552,0.452654,0.473023,0.368721,0.386289
9,0.225445,0.452501,0.473006,0.368664,0.386256
9,0.225192,0.452390,0.472980,0.368559,0.386234
9,0.224850,0.452323,0.472995,0.368520,0.386236
9,0.224668,0.452255,0.472985,0.368605,0.386226
9,0.224597,0.452157,0.472929,0.368726,0.386124
9,0.224527,0.452024,0.472888,0.368941,0.386076
9,0.224391,0.451940,0.472813,0.369069,0.386015
9,0.224156,0.451881,0.472761,0.369122,0.385982
9,0.224144,0.451832,0.472758,0.369260,0.385995
9,0.224160,0.451788,0.472760,0.369483,0.386012
9,0.224149,0.451706,0.472768,0.369872,0.386058
9,0.224115,0.451618,0.472774,0.370005,0.386075
9,0.224051,0.451564,0.472775,0.370154,0.386117
9,0.223809,0.451539,0.472794,0.370177,0.386184
9,0.223513,0.451526,0.472801,0.370164,0.386290
9,0.223148,0.451569,0.472780,0.370224,0.386441
9,0.222614,0.451549,0.472701,0.370195,0.386561
9,0.222204,0.451532,0.472663,0.370338,0.386751
