gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
2,0.345269,0.114395,0.098678,0.114648,0.140806
2,0.348293,0.116386,0.099094,0.115277,0.142087
2,0.352526,0.117745,0.099442,0.115953,0.143544
2,0.356491,0.118995,0.099933,0.117048,0.144980
2,0.359372,0.120399,0.100578,0.117757,0.146066
2,0.362014,0.121622,0.100977,0.118505,0.146886
2,0.363987,0.122624,0.101422,0.119083,0.147712
2,0.365705,0.123253,0.101649,0.119176,0.148349
2,0.367242,0.123622,0.101869,0.119303,0.148833
2,0.368464,0.123963,0.102122,0.119416,0.149297
2,0.369473,0.124291,0.102397,0.119575,0.149768
2,0.370378,0.124685,0.102704,0.119750,0.150071
2,0.371012,0.125044,0.103015,0.119887,0.150323
2,0.371621,0.125491,0.103258,0.120039,0.150549
2,0.372070,0.125842,0.103520,0.120184,0.150741
2,0.372749,0.126311,0.103831,0.120328,0.150930
2,0.373321,0.126666,0.104189,0.120502,0.151107
2,0.373873,0.127029,0.104463,0.120816,0.151284
2,0.374561,0.127290,0.104703,0.120941,0.151385
2,0.375138,0.127565,0.104832,0.120995,0.151448
2,0.375831,0.127744,0.105032,0.121042,0.151508
2,0.376222,0.127897,0.105177,0.121110,0.151609
2,0.376500,0.128097,0.105307,0.121278,0.151731
2,0.376905,0.128234,0.105403,0.121343,0.151830
2,0.377390,0.128395,0.105512,0.121433,0.151940
2,0.377833,0.128586,0.105641,0.121558,0.152048
2,0.378177,0.128717,0.105736,0.121643,0.152127
2,0.378503,0.128815,0.105833,0.121739,0.152227
2,0.378854,0.128890,0.105889,0.121799,0.152296
2,0.379125,0.128953,0.105979,0.121878,0.152364
2,0.379500,0.128984,0.106083,0.121945,0.152446
2,0.379730,0.129013,0.106142,0.121987,0.152493
2,0.379805,0.129090,0.106297,0.122072,0.152589
2,0.379828,0.129094,0.106419,0.122101,0.152646
2,0.379782,0.129072,0.106464,0.122110,0.152706
2,0.379813,0.129044,0.106470,0.122129,0.152773
2,0.379848,0.129050,0.106509,0.122166,0.152837
2,0.380180,0.129050,0.106717,0.122223,0.152923
2,0.380180,0.129050,0.106717,0.122223,0.152923
2,0.380427,0.129032,0.106774,0.122235,0.152964
2,0.380690,0.129051,0.106822,0.122255,0.152998
2,0.380906,0.129083,0.106877,0.122279,0.153032
2,0.381044,0.129131,0.106933,0.122288,0.153041
2,0.381196,0.129230,0.106995,0.122313,0.153090
2,0.381284,0.129360,0.107069,0.122340,0.153116
2,0.381384,0.129487,0.107105,0.122371,0.153127
2,0.381427,0.129539,0.107123,0.122395,0.153175
2,0.381534,0.129673,0.107187,0.122464,0.153251
2,0.381634,0.129792,0.107237,0.122544,0.153315
2,0.381777,0.129921,0.107330,0.122610,0.153367
2,0.381890,0.130000,0.107371,0.122642,0.153416
2,0.381969,0.130037,0.107418,0.122682,0.153461
2,0.382045,0.130067,0.107473,0.122718,0.153493
2,0.382180,0.130104,0.107526,0.122746,0.153500
2,0.382293,0.130145,0.107562,0.122804,0.153509
2,0.382552,0.130133,0.107583,0.122837,0.153517
2,0.382552,0.130133,0.107583,0.122837,0.153517
2,0.382747,0.130110,0.107596,0.122862,0.153522
2,0.382935,0.130076,0.107609,0.122868,0.153515
2,0.383076,0.130039,0.107639,0.122872,0.153523
2,0.383146,0.130008,0.107669,0.122884,0.153520
2,0.383269,0.129981,0.107671,0.122881,0.153525
2,0.383314,0.129948,0.107669,0.122890,0.153550
2,0.383386,0.129947,0.107698,0.122916,0.153566
2,0.383415,0.129949,0.107738,0.122948,0.153590
2,0.383465,0.129989,0.107820,0.123001,0.153608
2,0.383483,0.130022,0.107897,0.123034,0.153624
2,0.383511,0.130016,0.107953,0.123064,0.153624
2,0.383597,0.130012,0.107988,0.123121,0.153626
2,0.383703,0.129971,0.107992,0.123131,0.153636
2,0.383808,0.129962,0.108008,0.123145,0.153644
2,0.383834,0.129968,0.108036,0.123158,0.153676
2,0.383890,0.129977,0.108054,0.123169,0.153711
2,0.383966,0.130002,0.108076,0.123189,0.153749
2,0.384010,0.129993,0.108092,0.123197,0.153778
2,0.384048,0.130010,0.108104,0.123200,0.153825
2,0.384120,0.130040,0.108106,0.123189,0.153866
2,0.384166,0.130029,0.108123,0.123186,0.153887
2,0.384204,0.129992,0.108145,0.123197,0.153903
2,0.384256,0.129960,0.108173,0.123208,0.153921
2,0.384317,0.129964,0.108202,0.123206,0.153947
2,0.384345,0.129941,0.108239,0.123213,0.153980
2,0.384373,0.129882,0.108226,0.123169,0.154006
2,0.384391,0.129845,0.108199,0.123125,0.154025
2,0.384393,0.129809,0.108182,0.123091,0.154034
2,0.384375,0.129786,0.108174,0.123072,0.154044
2,0.384419,0.129781,0.108154,0.123057,0.154043
2,0.384423,0.129767,0.108103,0.123029,0.154053
2,0.384393,0.129740,0.108076,0.123031,0.154076
2,0.384337,0.129671,0.108008,0.123028,0.154092
2,0.384256,0.129590,0.107963,0.123022,0.154088
2,0.384146,0.129540,0.107940,0.123037,0.154101
2,0.384088,0.129521,0.107947,0.123059,0.154113
2,0.384111,0.129505,0.107965,0.123073,0.154131
2,0.384167,0.129484,0.107982,0.123074,0.154139
2,0.384174,0.129481,0.108002,0.123070,0.154142
2,0.384228,0.129472,0.108018,0.123064,0.154151
2,0.384287,0.129458,0.108029,0.123058,0.154155
2,0.384340,0.129444,0.108026,0.123052,0.154168
2,0.384452,0.129461,0.108055,0.123054,0.154180
2,0.384536,0.129499,0.108089,0.123056,0.154196
2,0.384689,0.129542,0.108134,0.123078,0.154218
2,0.384837,0.129609,0.108211,0.123101,0.154247
2,0.384997,0.129646,0.108263,0.123110,0.154277
2,0.385126,0.129693,0.108312,0.123141,0.154304
2,0.385236,0.129702,0.108325,0.123163,0.154317
2,0.385397,0.129694,0.108330,0.123154,0.154328
2,0.385444,0.129680,0.108341,0.123155,0.154347
2,0.385439,0.129643,0.108352,0.123149,0.154358
2,0.385451,0.129624,0.108350,0.123162,0.154375
2,0.385458,0.129605,0.108345,0.123158,0.154385
2,0.385423,0.129567,0.108326,0.123149,0.154398
2,0.385374,0.129553,0.108302,0.123135,0.154415
2,0.385382,0.129577,0.108289,0.123138,0.154436
2,0.385365,0.129608,0.108299,0.123160,0.154456
2,0.385322,0.129645,0.108345,0.123172,0.154481
2,0.385320,0.129695,0.108393,0.123174,0.154474
2,0.385302,0.129701,0.108393,0.123172,0.154471
2,0.385276,0.129715,0.108380,0.123165,0.154461
2,0.385262,0.129742,0.108384,0.123181,0.154453
2,0.385295,0.129791,0.108428,0.123209,0.154440
2,0.385383,0.129790,0.108419,0.123194,0.154432
2,0.385479,0.129748,0.108396,0.123161,0.154423
2,0.385482,0.129712,0.108392,0.123149,0.154420
2,0.385525,0.129677,0.108358,0.123132,0.154420
2,0.385586,0.129647,0.108330,0.123110,0.154415
2,0.385625,0.129609,0.108332,0.123100,0.154409
2,0.385633,0.129602,0.108338,0.123107,0.154408
2,0.385661,0.129604,0.108355,0.123135,0.154395
2,0.385670,0.129582,0.108360,0.123175,0.154383
2,0.385646,0.129502,0.108322,0.123193,0.154379
2,0.385671,0.129492,0.108319,0.123197,0.154385
2,0.385713,0.129495,0.108322,0.123202,0.154385
2,0.385687,0.129483,0.108334,0.123234,0.154408
2,0.385660,0.129451,0.108354,0.123248,0.154441
2,0.385691,0.129419,0.108378,0.123255,0.154457
2,0.385752,0.129419,0.108401,0.123269,0.154478
2,0.385784,0.129382,0.108363,0.123290,0.154504
2,0.385843,0.129386,0.108343,0.123317,0.154531
2,0.385893,0.129391,0.108334,0.123345,0.154556
2,0.385930,0.129362,0.108292,0.123333,0.154576
2,0.385977,0.129365,0.108278,0.123338,0.154601
2,0.386054,0.129362,0.108241,0.123337,0.154627
2,0.386095,0.129370,0.108205,0.123327,0.154647
2,0.386074,0.129378,0.108145,0.123317,0.154668
2,0.386067,0.129382,0.108099,0.123312,0.154670
2,0.385914,0.129390,0.108069,0.123302,0.154678
2,0.385800,0.129439,0.108105,0.123328,0.154695
2,0.385735,0.129497,0.108118,0.123330,0.154709
2,0.385749,0.129549,0.108131,0.123333,0.154721
2,0.385845,0.129618,0.108135,0.123354,0.154732
2,0.385891,0.129680,0.108145,0.123362,0.154727
2,0.385921,0.129715,0.108134,0.123366,0.154720
2,0.385852,0.129688,0.108105,0.123356,0.154705
2,0.385783,0.129663,0.108069,0.123347,0.154711
2,0.385752,0.129632,0.108031,0.123326,0.154716
2,0.385738,0.129626,0.108003,0.123315,0.154728
2,0.385726,0.129633,0.107996,0.123321,0.154734
2,0.385708,0.129623,0.107969,0.123305,0.154737
2,0.385711,0.129621,0.107967,0.123295,0.154731
2,0.385755,0.129618,0.107972,0.123292,0.154732
2,0.385870,0.129645,0.107983,0.123299,0.154736
2,0.385904,0.129682,0.108015,0.123313,0.154740
2,0.385907,0.129727,0.108072,0.123340,0.154734
2,0.385884,0.129727,0.108106,0.123349,0.154724
2,0.385884,0.129715,0.108144,0.123348,0.154713
2,0.385887,0.129675,0.108153,0.123337,0.154720
2,0.385914,0.129677,0.108166,0.123334,0.154714
2,0.385845,0.129667,0.108192,0.123335,0.154718
2,0.385861,0.129698,0.108260,0.123359,0.154733
2,0.385888,0.129733,0.108302,0.123369,0.154747
2,0.385932,0.129773,0.108329,0.123380,0.154755
2,0.385924,0.129776,0.108337,0.123379,0.154778
2,0.385912,0.129788,0.108344,0.123385,0.154792
2,0.385857,0.129771,0.108353,0.123389,0.154810
2,0.385839,0.129746,0.108353,0.123381,0.154818
2,0.385844,0.129740,0.108349,0.123376,0.154812
2,0.385858,0.129702,0.108352,0.123371,0.154801
2,0.385883,0.129667,0.108359,0.123370,0.154799
2,0.385950,0.129647,0.108374,0.123371,0.154797
2,0.386003,0.129637,0.108392,0.123383,0.154802
2,0.386054,0.129637,0.108395,0.123382,0.154804
2,0.386111,0.129638,0.108424,0.123401,0.154803
2,0.386180,0.129636,0.108446,0.123412,0.154799
2,0.386246,0.129655,0.108450,0.123417,0.154797
2,0.386292,0.129661,0.108449,0.123431,0.154802
2,0.386363,0.129677,0.108447,0.123433,0.154806
2,0.386467,0.129702,0.108451,0.123437,0.154812
2,0.386539,0.129719,0.108448,0.123449,0.154814
2,0.386575,0.129728,0.108448,0.123458,0.154816
2,0.386582,0.129732,0.108446,0.123475,0.154820
2,0.386621,0.129739,0.108442,0.123495,0.154809
2,0.386664,0.129721,0.108426,0.123503,0.154807
