gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
4,0.224124,0.479061,0.479090,0.201655,0.184647
4,0.223067,0.478786,0.479118,0.201881,0.184670
4,0.222360,0.478662,0.479095,0.201952,0.184660
4,0.221781,0.478555,0.479075,0.202013,0.184685
4,0.221191,0.478434,0.479028,0.202086,0.184669
4,0.220702,0.478266,0.479011,0.202183,0.184687
4,0.219849,0.478150,0.478968,0.202227,0.184734
4,0.219374,0.478059,0.478981,0.202290,0.184802
4,0.218848,0.477936,0.478972,0.202314,0.184837
4,0.218465,0.477843,0.478926,0.202338,0.184892
4,0.218073,0.477748,0.478862,0.202358,0.184915
4,0.217691,0.477670,0.478809,0.202341,0.184887
4,0.217202,0.477619,0.478796,0.202332,0.184893
4,0.216779,0.477583,0.478787,0.202274,0.184890
4,0.216463,0.477620,0.478800,0.202129,0.184850
4,0.216245,0.477677,0.478788,0.202052,0.184829
4,0.216025,0.477723,0.478773,0.201956,0.184828
4,0.215945,0.477784,0.478775,0.201839,0.184811
4,0.215825,0.477856,0.478755,0.201720,0.184771
4,0.215710,0.477896,0.478748,0.201589,0.184722
4,0.215513,0.477928,0.478773,0.201416,0.184638
4,0.215410,0.477965,0.478769,0.201194,0.184509
4,0.215233,0.477998,0.478790,0.201050,0.184441
4,0.215035,0.477995,0.478822,0.200901,0.184359
4,0.214997,0.477974,0.478841,0.200713,0.184287
4,0.215006,0.477919,0.478834,0.200616,0.184263
4,0.215006,0.477851,0.478803,0.200535,0.184250
4,0.215092,0.477710,0.478679,0.200486,0.184228
4,0.215124,0.477524,0.478545,0.200494,0.184192
4,0.215173,0.477278,0.478387,0.200550,0.184126
4,0.215272,0.477103,0.478244,0.200608,0.184119
4,0.215311,0.477015,0.478138,0.200608,0.184087
4,0.215470,0.477000,0.478088,0.200625,0.184093
4,0.215650,0.476995,0.478047,0.200591,0.184082
4,0.215902,0.477000,0.478021,0.200538,0.184085
4,0.216325,0.477056,0.478011,0.200478,0.184079
4,0.216623,0.477143,0.478012,0.200363,0.184060
4,0.216858,0.477278,0.477992,0.200224,0.184024
4,0.217048,0.477384,0.477998,0.200086,0.183980
4,0.217310,0.477483,0.477970,0.199952,0.184007
4,0.217505,0.477628,0.477939,0.199906,0.184008
4,0.217697,0.477687,0.477895,0.199822,0.184004
4,0.217728,0.477696,0.477754,0.199706,0.183984
4,0.217747,0.477682,0.477600,0.199599,0.183935
