gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
5,0.236236,0.457403,0.497567,0.458460,0.165998
5,0.233870,0.459122,0.500567,0.459776,0.196945
5,0.232327,0.460146,0.502340,0.460721,0.218451
5,0.231752,0.460596,0.503111,0.461188,0.233910
5,0.231064,0.461268,0.503644,0.461441,0.243966
5,0.230842,0.461642,0.504073,0.461662,0.250983
5,0.230579,0.462107,0.504335,0.461859,0.255097
5,0.230542,0.462400,0.504594,0.462005,0.257302
5,0.230481,0.462559,0.504753,0.462113,0.258580
5,0.230432,0.462616,0.504845,0.462169,0.259640
5,0.230351,0.462610,0.504888,0.462168,0.260126
5,0.230257,0.462593,0.504895,0.462189,0.260237
5,0.230116,0.462579,0.504902,0.462217,0.260518
5,0.230057,0.462531,0.504934,0.462218,0.260731
5,0.229900,0.462504,0.504921,0.462199,0.260813
5,0.229778,0.462460,0.504907,0.462185,0.260853
5,0.229755,0.462390,0.504827,0.462143,0.260781
5,0.229723,0.462357,0.504753,0.462122,0.260667
5,0.229643,0.462366,0.504793,0.462182,0.260713
5,0.229563,0.462378,0.504836,0.462218,0.260767
5,0.229411,0.462422,0.504898,0.462249,0.260389
5,0.229339,0.462475,0.504990,0.462312,0.260254
5,0.229255,0.462552,0.505050,0.462362,0.260169
5,0.229164,0.462631,0.505081,0.462399,0.260007
5,0.229104,0.462682,0.505077,0.462412,0.259739
5,0.229041,0.462732,0.505069,0.462420,0.259532
5,0.228969,0.462787,0.505085,0.462426,0.259298
5,0.228912,0.462833,0.505049,0.462395,0.259074
5,0.228888,0.462851,0.505001,0.462357,0.258967
5,0.228875,0.462840,0.504858,0.462283,0.258488
5,0.228853,0.462742,0.504779,0.462204,0.258106
5,0.228817,0.462672,0.504683,0.462147,0.257917
5,0.228782,0.462659,0.504539,0.462049,0.257635
5,0.228747,0.462613,0.504458,0.461966,0.257469
5,0.228711,0.462566,0.504388,0.461874,0.257260
5,0.228689,0.462488,0.504299,0.461786,0.257054
5,0.228672,0.462428,0.504219,0.461721,0.256887
5,0.228665,0.462368,0.504124,0.461639,0.256715
5,0.228651,0.462216,0.503994,0.461516,0.256562
5,0.228674,0.462041,0.503834,0.461383,0.256548
5,0.228662,0.461970,0.503727,0.461261,0.256593
5,0.228602,0.461807,0.503559,0.461066,0.256359
5,0.228602,0.461807,0.503559,0.461066,0.256359
5,0.228575,0.461729,0.503480,0.460989,0.256389
5,0.228530,0.461678,0.503395,0.460890,0.256564
5,0.228475,0.461631,0.503319,0.460786,0.256736
5,0.228381,0.461518,0.503163,0.460580,0.256686
5,0.228381,0.461518,0.503163,0.460580,0.256686
5,0.228346,0.461448,0.503116,0.460539,0.256587
5,0.228306,0.461355,0.503079,0.460523,0.256499
5,0.228265,0.461283,0.503046,0.460531,0.256369
5,0.228236,0.461259,0.503042,0.460559,0.256218
5,0.228208,0.461207,0.503000,0.460554,0.255928
5,0.228169,0.461032,0.502929,0.460523,0.255358
5,0.228160,0.460962,0.502845,0.460500,0.254695
5,0.228179,0.460942,0.502770,0.460461,0.253442
5,0.228253,0.460918,0.502643,0.460386,0.252533
5,0.228229,0.460878,0.502569,0.460330,0.251919
5,0.228219,0.460835,0.502504,0.460280,0.251146
5,0.228194,0.460839,0.502426,0.460249,0.250468
5,0.228158,0.460809,0.502354,0.460160,0.250077
5,0.228145,0.460800,0.502360,0.460159,0.249739
5,0.228114,0.460773,0.502343,0.460148,0.249525
5,0.228031,0.460742,0.502289,0.460118,0.249385
5,0.227958,0.460707,0.502258,0.460081,0.249347
5,0.227958,0.460707,0.502258,0.460081,0.249347
5,0.227889,0.460689,0.502223,0.460038,0.249342
5,0.227831,0.460661,0.502179,0.459996,0.249338
5,0.227793,0.460597,0.502099,0.459934,0.249319
5,0.227725,0.460507,0.501999,0.459863,0.249337
5,0.227660,0.460405,0.501883,0.459799,0.249401
5,0.227584,0.460336,0.501754,0.459714,0.249567
5,0.227547,0.460184,0.501606,0.459601,0.249626
5,0.227552,0.460110,0.501491,0.459491,0.249805
5,0.227491,0.460078,0.501423,0.459386,0.250285
5,0.227508,0.460017,0.501276,0.459228,0.250747
5,0.227521,0.459941,0.501162,0.459097,0.250994
5,0.227450,0.459877,0.501061,0.458987,0.251391
5,0.227436,0.459794,0.500970,0.458898,0.251723
5,0.227364,0.459734,0.500877,0.458806,0.251895
5,0.227289,0.459681,0.500803,0.458725,0.251975
5,0.227262,0.459662,0.500758,0.458674,0.252043
5,0.227215,0.459645,0.500712,0.458631,0.252221
5,0.227192,0.459619,0.500641,0.458576,0.252214
5,0.227189,0.459546,0.500531,0.458507,0.252015
5,0.227136,0.459448,0.500441,0.458443,0.251748
5,0.227105,0.459366,0.500346,0.458382,0.251445
5,0.227063,0.459263,0.500221,0.458305,0.251283
5,0.227076,0.459173,0.500125,0.458231,0.250958
5,0.227098,0.459088,0.500044,0.458162,0.250749
5,0.227083,0.458989,0.499942,0.458076,0.250535
5,0.227059,0.458913,0.499861,0.458003,0.250358
5,0.227040,0.458826,0.499770,0.457919,0.250180
5,0.227027,0.458711,0.499674,0.457818,0.249998
5,0.227011,0.458629,0.499584,0.457725,0.249754
5,0.227010,0.458503,0.499453,0.457605,0.249496
5,0.227000,0.458382,0.499334,0.457499,0.249161
5,0.226976,0.458207,0.499180,0.457381,0.248706
5,0.226935,0.458072,0.499049,0.457312,0.248081
5,0.226915,0.457954,0.498937,0.457242,0.247522
5,0.226922,0.457873,0.498800,0.457158,0.247011
5,0.226917,0.457851,0.498682,0.457082,0.246573
5,0.226884,0.457814,0.498593,0.457011,0.246185
5,0.226846,0.457734,0.498474,0.456937,0.245767
5,0.226821,0.457688,0.498410,0.456906,0.245410
5,0.226764,0.457646,0.498343,0.456855,0.245113
5,0.226708,0.457591,0.498254,0.456797,0.244826
5,0.226623,0.457577,0.498214,0.456777,0.244693
5,0.226523,0.457532,0.498162,0.456733,0.244492
5,0.226421,0.457524,0.498146,0.456717,0.244303
5,0.226347,0.457527,0.498131,0.456714,0.244296
5,0.226253,0.457516,0.498122,0.456710,0.244278
5,0.226155,0.457511,0.498106,0.456695,0.244240
5,0.226054,0.457472,0.498036,0.456627,0.244236
5,0.225936,0.457467,0.497986,0.456566,0.244442
5,0.225780,0.457469,0.497976,0.456524,0.244701
5,0.225707,0.457467,0.497937,0.456462,0.244878
5,0.225653,0.457435,0.497889,0.456399,0.244989
5,0.225525,0.457475,0.497866,0.456350,0.245122
5,0.225441,0.457517,0.497854,0.456302,0.245286
5,0.225383,0.457559,0.497849,0.456274,0.245459
5,0.225315,0.457581,0.497830,0.456246,0.245591
