gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
6,0.361766,0.108657,0.097674,0.109379,0.162237
6,0.362010,0.108378,0.097470,0.109202,0.161991
6,0.362105,0.108167,0.097285,0.109063,0.161978
6,0.362161,0.108042,0.097152,0.108969,0.161933
6,0.362296,0.107933,0.097061,0.108822,0.161878
6,0.362430,0.107856,0.097049,0.108794,0.162155
6,0.362562,0.107211,0.096592,0.108763,0.162529
6,0.362644,0.106844,0.096398,0.108859,0.162781
6,0.362757,0.106430,0.096270,0.108873,0.163617
6,0.362941,0.105783,0.096127,0.109030,0.164549
6,0.363126,0.105350,0.096440,0.109817,0.166238
6,0.363430,0.104679,0.096772,0.110924,0.168489
6,0.364001,0.103889,0.097141,0.112027,0.169634
6,0.364680,0.103368,0.098296,0.113885,0.171662
6,0.364999,0.102887,0.099261,0.114879,0.174079
6,0.365128,0.102562,0.099677,0.114859,0.175150
6,0.365350,0.102267,0.100734,0.115643,0.178462
6,0.365263,0.101844,0.101572,0.116159,0.181481
6,0.365316,0.101474,0.102899,0.117139,0.185540
6,0.365429,0.101166,0.104426,0.118059,0.190297
6,0.365815,0.100846,0.105944,0.118837,0.196068
6,0.366343,0.100404,0.107326,0.119660,0.201603
6,0.366710,0.099992,0.108052,0.120103,0.204782
6,0.367012,0.099661,0.108623,0.120403,0.206756
6,0.367269,0.099327,0.109102,0.120783,0.207877
6,0.367456,0.099121,0.109505,0.121067,0.208587
6,0.367524,0.098985,0.109829,0.121244,0.209065
6,0.367567,0.098891,0.110036,0.121333,0.209340
6,0.367554,0.098804,0.110151,0.121391,0.209614
6,0.367545,0.098772,0.110277,0.121408,0.209809
6,0.367438,0.098765,0.110431,0.121400,0.210345
6,0.367171,0.098796,0.110322,0.120995,0.210174
6,0.366607,0.098866,0.109746,0.120347,0.209214
6,0.364225,0.099577,0.103145,0.114721,0.189533
6,0.364225,0.099577,0.103145,0.114721,0.189533
6,0.360987,0.101343,0.098446,0.108272,0.176716
6,0.358503,0.103249,0.096007,0.105544,0.166378
6,0.357214,0.104881,0.095129,0.105263,0.162507
6,0.356140,0.105538,0.094493,0.105226,0.159719
6,0.355515,0.106397,0.094313,0.105299,0.157835
6,0.355291,0.106905,0.094169,0.105701,0.156273
6,0.354915,0.107199,0.093996,0.106353,0.154978
6,0.354915,0.107199,0.093996,0.106353,0.154978
6,0.354857,0.107308,0.094029,0.106691,0.154537
6,0.354834,0.107427,0.094089,0.106883,0.154348
6,0.354832,0.107557,0.094199,0.107031,0.154166
6,0.354859,0.107636,0.094310,0.107132,0.154177
6,0.354867,0.107672,0.094450,0.107184,0.154293
6,0.354866,0.107682,0.094578,0.107240,0.154439
6,0.354849,0.107672,0.094631,0.107243,0.154558
6,0.354812,0.107649,0.094711,0.107282,0.154867
6,0.354796,0.107580,0.094754,0.107285,0.155078
6,0.354686,0.107516,0.094789,0.107266,0.155358
6,0.354513,0.107511,0.094832,0.107221,0.155458
6,0.354248,0.107514,0.094881,0.107172,0.155489
6,0.354182,0.107511,0.094997,0.107309,0.155669
6,0.354116,0.107484,0.095078,0.107377,0.155903
6,0.354032,0.107427,0.095148,0.107409,0.156063
6,0.353769,0.107290,0.095207,0.107492,0.156272
6,0.353581,0.107188,0.095336,0.107574,0.156570
6,0.353376,0.107049,0.095360,0.107556,0.156848
6,0.353325,0.106944,0.095421,0.107602,0.157089
6,0.353430,0.106781,0.095385,0.107602,0.157151
6,0.353534,0.106687,0.095371,0.107590,0.157124
6,0.353669,0.106548,0.095385,0.107679,0.157180
