gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
4,0.310375,0.444659,0.448860,0.190447,0.182468
4,0.309584,0.444777,0.448812,0.189955,0.182107
4,0.308940,0.444881,0.448796,0.189573,0.181871
4,0.308516,0.444909,0.448713,0.189342,0.181692
4,0.308146,0.444888,0.448622,0.189247,0.181586
4,0.307764,0.444854,0.448534,0.189160,0.181512
4,0.307379,0.444786,0.448419,0.189076,0.181419
4,0.307132,0.444698,0.448311,0.189003,0.181344
4,0.307000,0.444611,0.448216,0.188939,0.181286
4,0.306887,0.444560,0.448126,0.188905,0.181251
4,0.306737,0.444533,0.448095,0.188934,0.181277
4,0.306603,0.444507,0.448027,0.188932,0.181263
4,0.306367,0.444525,0.448063,0.188969,0.181291
4,0.306142,0.444537,0.448095,0.189008,0.181315
4,0.305980,0.444542,0.448173,0.189080,0.181384
4,0.305860,0.444550,0.448211,0.189148,0.181440
4,0.305676,0.444569,0.448249,0.189188,0.181491
4,0.305573,0.444580,0.448268,0.189209,0.181530
4,0.305488,0.444582,0.448274,0.189195,0.181530
4,0.305404,0.444585,0.448271,0.189173,0.181523
4,0.305310,0.444571,0.448242,0.189131,0.181507
4,0.305233,0.444539,0.448152,0.189133,0.181497
4,0.305246,0.444515,0.448041,0.189131,0.181476
4,0.305313,0.444485,0.448004,0.189129,0.181460
4,0.305368,0.444449,0.447953,0.189141,0.181443
4,0.305433,0.444375,0.447829,0.189141,0.181418
4,0.305473,0.444289,0.447723,0.189126,0.181389
4,0.305530,0.444159,0.447582,0.189104,0.181350
4,0.305594,0.444039,0.447497,0.189077,0.181301
4,0.305678,0.443843,0.447262,0.189052,0.181236
4,0.305751,0.443672,0.447029,0.189025,0.181170
4,0.305855,0.443514,0.446845,0.189010,0.181116
4,0.305917,0.443361,0.446608,0.189003,0.181060
4,0.305959,0.443227,0.446394,0.189003,0.181012
4,0.305971,0.443102,0.446264,0.188975,0.180960
4,0.305996,0.443002,0.446149,0.188936,0.180921
4,0.306052,0.442927,0.446104,0.188899,0.180882
4,0.306091,0.442859,0.446048,0.188857,0.180850
4,0.306127,0.442795,0.445965,0.188809,0.180801
4,0.306176,0.442764,0.445883,0.188776,0.180773
4,0.306190,0.442710,0.445815,0.188745,0.180746
4,0.306229,0.442648,0.445746,0.188710,0.180721
4,0.306262,0.442607,0.445703,0.188673,0.180683
4,0.306270,0.442587,0.445676,0.188658,0.180663
4,0.306277,0.442739,0.445655,0.188651,0.180631
4,0.306277,0.442739,0.445655,0.188651,0.180631
4,0.306422,0.442863,0.445696,0.188806,0.180724
4,0.306422,0.442863,0.445696,0.188806,0.180724
4,0.306562,0.442959,0.445735,0.188955,0.180844
4,0.306562,0.442959,0.445735,0.188955,0.180844
4,0.306639,0.443020,0.445805,0.189035,0.180939
4,0.306639,0.443020,0.445805,0.189035,0.180939
4,0.306590,0.443042,0.445850,0.189060,0.180971
4,0.306516,0.443095,0.445902,0.189101,0.181007
4,0.306419,0.443165,0.445971,0.189142,0.181049
4,0.306279,0.443306,0.446027,0.189103,0.181055
4,0.306074,0.443382,0.446120,0.189064,0.181059
4,0.305749,0.443409,0.446269,0.188948,0.181028
4,0.305462,0.443384,0.446404,0.188919,0.181018
4,0.305280,0.443395,0.446475,0.188892,0.181010
4,0.305140,0.443394,0.446577,0.188882,0.181008
4,0.305068,0.443361,0.446670,0.188881,0.181007
