gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
3,0.459695,0.425162,0.108324,0.127798,0.151814
3,0.445119,0.425958,0.109661,0.126390,0.158819
3,0.441691,0.425252,0.110560,0.126742,0.159622
3,0.441618,0.424790,0.110653,0.127044,0.160433
3,0.442339,0.423963,0.110434,0.127169,0.160949
3,0.443257,0.423929,0.110394,0.127294,0.161316
3,0.444311,0.424061,0.110425,0.127418,0.161687
3,0.445143,0.424545,0.110553,0.127537,0.161966
3,0.445818,0.424966,0.110682,0.127654,0.162282
3,0.446575,0.425267,0.110827,0.127781,0.162537
3,0.447241,0.425589,0.110942,0.127911,0.162798
3,0.447710,0.425861,0.111064,0.128050,0.162967
3,0.448009,0.426163,0.111218,0.128265,0.163151
3,0.448407,0.426577,0.111374,0.128474,0.163288
3,0.448648,0.426893,0.111503,0.128626,0.163408
3,0.449006,0.427296,0.111630,0.128789,0.163512
3,0.449318,0.427491,0.111730,0.128902,0.163613
3,0.449693,0.427659,0.111852,0.129012,0.163677
3,0.450122,0.427751,0.111931,0.129087,0.163747
3,0.450407,0.427880,0.112007,0.129164,0.163813
3,0.450657,0.427930,0.112078,0.129245,0.163880
3,0.450791,0.428038,0.112127,0.129317,0.163917
3,0.450963,0.428110,0.112181,0.129369,0.163954
3,0.451123,0.428245,0.112254,0.129438,0.163996
3,0.451286,0.428296,0.112310,0.129478,0.164023
3,0.451479,0.428404,0.112380,0.129542,0.164049
3,0.451647,0.428532,0.112433,0.129588,0.164060
3,0.451789,0.428657,0.112473,0.129635,0.164088
3,0.451907,0.428726,0.112481,0.129672,0.164125
3,0.451980,0.428752,0.112446,0.129705,0.164138
3,0.452134,0.428775,0.112426,0.129729,0.164158
3,0.452240,0.428781,0.112388,0.129746,0.164182
3,0.452399,0.428814,0.112375,0.129764,0.164176
3,0.452478,0.428823,0.112355,0.129781,0.164178
3,0.452534,0.428841,0.112340,0.129798,0.164172
3,0.452579,0.428869,0.112321,0.129815,0.164172
3,0.452599,0.428882,0.112311,0.129827,0.164182
3,0.452653,0.428903,0.112323,0.129847,0.164195
3,0.452741,0.428928,0.112346,0.129872,0.164198
3,0.452823,0.428973,0.112372,0.129893,0.164202
3,0.452927,0.429050,0.112409,0.129928,0.164216
3,0.453008,0.429103,0.112434,0.129957,0.164232
3,0.453074,0.429167,0.112456,0.129996,0.164264
3,0.453140,0.429263,0.112475,0.130024,0.164291
3,0.453208,0.429352,0.112516,0.130070,0.164320
3,0.453250,0.429438,0.112538,0.130100,0.164345
3,0.453389,0.429554,0.112577,0.130156,0.164363
3,0.453389,0.429554,0.112577,0.130156,0.164363
3,0.453414,0.429624,0.112600,0.130189,0.164363
3,0.453434,0.429680,0.112643,0.130223,0.164364
3,0.453457,0.429716,0.112683,0.130259,0.164361
3,0.453540,0.429799,0.112737,0.130295,0.164379
3,0.453540,0.429799,0.112737,0.130295,0.164379
3,0.453533,0.429876,0.112748,0.130306,0.164395
3,0.453559,0.429997,0.112779,0.130346,0.164431
3,0.453619,0.430027,0.112791,0.130365,0.164452
3,0.453639,0.430058,0.112779,0.130372,0.164471
3,0.453639,0.430058,0.112779,0.130372,0.164471
3,0.453754,0.430095,0.112778,0.130386,0.164489
3,0.453856,0.430137,0.112790,0.130409,0.164517
3,0.453918,0.430165,0.112808,0.130430,0.164535
3,0.453993,0.430177,0.112842,0.130444,0.164541
3,0.454067,0.430197,0.112883,0.130460,0.164561
3,0.454114,0.430280,0.112928,0.130479,0.164568
3,0.454160,0.430331,0.112962,0.130487,0.164551
3,0.454198,0.430368,0.112988,0.130499,0.164544
3,0.454238,0.430398,0.113011,0.130518,0.164531
3,0.454281,0.430429,0.113024,0.130545,0.164520
3,0.454309,0.430440,0.113018,0.130560,0.164520
3,0.454372,0.430427,0.113015,0.130571,0.164520
3,0.454471,0.430416,0.113031,0.130658,0.164531
3,0.454471,0.430416,0.113031,0.130658,0.164531
3,0.454494,0.430428,0.113037,0.130707,0.164543
3,0.454478,0.430517,0.113050,0.130788,0.164581
3,0.454435,0.430583,0.113048,0.130848,0.164600
3,0.454384,0.430632,0.113055,0.130904,0.164616
3,0.454294,0.430627,0.113017,0.130925,0.164633
3,0.454234,0.430563,0.112986,0.130935,0.164646
3,0.454224,0.430545,0.112967,0.130991,0.164667
3,0.454204,0.430528,0.112947,0.131031,0.164679
3,0.454197,0.430512,0.112921,0.131077,0.164708
3,0.454194,0.430535,0.112892,0.131110,0.164741
3,0.454165,0.430546,0.112861,0.131144,0.164776
3,0.454138,0.430565,0.112825,0.131189,0.164795
3,0.454062,0.430673,0.112792,0.131236,0.164825
3,0.454016,0.430766,0.112770,0.131267,0.164846
3,0.454014,0.430836,0.112739,0.131274,0.164863
3,0.454028,0.430876,0.112710,0.131284,0.164887
3,0.454061,0.430918,0.112694,0.131284,0.164900
3,0.454113,0.430963,0.112686,0.131295,0.164918
3,0.454167,0.430980,0.112680,0.131303,0.164935
3,0.454210,0.431023,0.112667,0.131314,0.164963
3,0.454227,0.431043,0.112639,0.131330,0.164997
3,0.454266,0.431055,0.112616,0.131355,0.165021
3,0.454291,0.431074,0.112606,0.131383,0.165047
3,0.454316,0.431080,0.112597,0.131415,0.165061
3,0.454329,0.431092,0.112595,0.131444,0.165068
3,0.454343,0.431103,0.112587,0.131461,0.165067
3,0.454363,0.431119,0.112586,0.131485,0.165064
3,0.454385,0.431137,0.112585,0.131513,0.165066
3,0.454422,0.431168,0.112576,0.131538,0.165070
3,0.454452,0.431202,0.112578,0.131564,0.165084
3,0.454484,0.431252,0.112590,0.131591,0.165104
3,0.454520,0.431296,0.112615,0.131635,0.165111
3,0.454536,0.431324,0.112634,0.131669,0.165110
3,0.454530,0.431325,0.112646,0.131717,0.165121
3,0.454541,0.431328,0.112640,0.131734,0.165113
3,0.454574,0.431340,0.112642,0.131739,0.165134
3,0.454606,0.431340,0.112641,0.131745,0.165152
3,0.454647,0.431347,0.112637,0.131761,0.165159
3,0.454690,0.431342,0.112625,0.131773,0.165169
3,0.454738,0.431343,0.112630,0.131801,0.165182
3,0.454777,0.431369,0.112629,0.131828,0.165213
3,0.454817,0.431390,0.112618,0.131843,0.165231
3,0.454894,0.431364,0.112599,0.131859,0.165262
3,0.454950,0.431315,0.112563,0.131855,0.165259
3,0.455032,0.431257,0.112531,0.131844,0.165275
3,0.455167,0.431240,0.112500,0.131820,0.165285
3,0.455264,0.431206,0.112459,0.131789,0.165320
3,0.455344,0.431178,0.112428,0.131773,0.165332
3,0.455393,0.431156,0.112398,0.131764,0.165321
3,0.455460,0.431136,0.112371,0.131755,0.165322
3,0.455498,0.431098,0.112316,0.131733,0.165314
3,0.455534,0.431058,0.112270,0.131710,0.165313
3,0.455600,0.431092,0.112246,0.131712,0.165326
3,0.455618,0.431149,0.112229,0.131722,0.165335
3,0.455652,0.431194,0.112215,0.131734,0.165334
3,0.455663,0.431235,0.112203,0.131748,0.165332
3,0.455625,0.431280,0.112206,0.131767,0.165320
3,0.455532,0.431308,0.112204,0.131776,0.165310
3,0.455402,0.431355,0.112219,0.131796,0.165303
3,0.455328,0.431409,0.112225,0.131808,0.165294
3,0.455200,0.431517,0.112285,0.131834,0.165307
3,0.455079,0.431626,0.112325,0.131851,0.165309
3,0.454984,0.431708,0.112364,0.131863,0.165298
3,0.454949,0.431733,0.112378,0.131861,0.165296
3,0.454906,0.431776,0.112392,0.131866,0.165288
3,0.454824,0.431800,0.112398,0.131868,0.165285
3,0.454783,0.431815,0.112410,0.131872,0.165277
3,0.454648,0.431849,0.112439,0.131890,0.165294
3,0.454567,0.431854,0.112461,0.131893,0.165275
3,0.454519,0.431836,0.112478,0.131889,0.165249
3,0.454485,0.431805,0.112488,0.131879,0.165212
3,0.454452,0.431801,0.112512,0.131872,0.165195
3,0.454432,0.431795,0.112535,0.131850,0.165168
3,0.454394,0.431801,0.112570,0.131850,0.165147
3,0.454381,0.431813,0.112602,0.131861,0.165122
3,0.454360,0.431843,0.112624,0.131872,0.165115
3,0.454333,0.431857,0.112641,0.131885,0.165116
3,0.454353,0.431861,0.112656,0.131893,0.165120
3,0.454394,0.431869,0.112672,0.131903,0.165126
3,0.454453,0.431885,0.112696,0.131922,0.165144
3,0.454498,0.431919,0.112722,0.131954,0.165165
3,0.454508,0.431951,0.112741,0.131967,0.165170
3,0.454530,0.431974,0.112753,0.131973,0.165173
3,0.454543,0.432006,0.112770,0.131983,0.165182
3,0.454565,0.432032,0.112786,0.131996,0.165196
3,0.454569,0.432046,0.112789,0.132007,0.165198
3,0.454592,0.432064,0.112798,0.132017,0.165192
3,0.454613,0.432064,0.112817,0.132024,0.165184
3,0.454627,0.432055,0.112830,0.132022,0.165177
3,0.454640,0.432048,0.112847,0.132024,0.165164
3,0.454683,0.432030,0.112871,0.132021,0.165150
3,0.454716,0.432014,0.112896,0.132021,0.165140
3,0.454782,0.432001,0.112923,0.132021,0.165131
3,0.454875,0.432001,0.112955,0.132026,0.165123
3,0.454962,0.431996,0.112999,0.132051,0.165135
3,0.455053,0.431987,0.113041,0.132075,0.165148
3,0.455150,0.432002,0.113077,0.132104,0.165154
3,0.455223,0.432017,0.113111,0.132129,0.165151
3,0.455322,0.432030,0.113140,0.132154,0.165113
3,0.455426,0.432065,0.113166,0.132176,0.165109
3,0.455530,0.432106,0.113172,0.132189,0.165111
3,0.455634,0.432121,0.113173,0.132208,0.165116
3,0.455741,0.432085,0.113144,0.132214,0.165130
3,0.455825,0.432032,0.113109,0.132212,0.165140
3,0.455876,0.431996,0.113064,0.132211,0.165144
3,0.455924,0.431996,0.113049,0.132223,0.165150
3,0.455922,0.431996,0.113041,0.132240,0.165167
3,0.455967,0.432055,0.113045,0.132262,0.165185
3,0.455987,0.432062,0.113050,0.132279,0.165199
3,0.456012,0.432028,0.113050,0.132295,0.165211
