gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
2,0.234102,0.260791,0.077714,0.093871,0.112389
2,0.255899,0.095100,0.086722,0.101061,0.212902
2,0.258494,0.090915,0.111111,0.110537,0.234615
2,0.264401,0.107453,0.118512,0.116442,0.244367
2,0.262459,0.113172,0.121545,0.118812,0.241931
2,0.261915,0.114167,0.121792,0.119063,0.238407
2,0.261121,0.114736,0.121798,0.118897,0.235382
2,0.260476,0.115028,0.121439,0.118664,0.233561
2,0.260070,0.115248,0.121300,0.118695,0.232860
2,0.259883,0.115212,0.120992,0.118447,0.232074
2,0.259787,0.115142,0.120715,0.118231,0.231331
2,0.259748,0.115056,0.120453,0.117994,0.230736
2,0.259617,0.115093,0.120291,0.117862,0.230399
2,0.259598,0.115114,0.120191,0.117784,0.230246
2,0.259572,0.115115,0.119985,0.117682,0.230140
2,0.259457,0.115250,0.119758,0.117680,0.229740
2,0.234744,0.080409,0.108435,0.114986,0.194061
2,0.229680,0.102732,0.108016,0.115999,0.230597
2,0.229983,0.107642,0.111337,0.114777,0.226898
2,0.232731,0.108582,0.113338,0.113553,0.220356
2,0.238265,0.106623,0.113313,0.111847,0.214393
2,0.234741,0.074806,0.105070,0.111244,0.198592
2,0.229293,0.096231,0.103213,0.106975,0.217909
2,0.228894,0.102725,0.107779,0.109930,0.216656
2,0.232569,0.102767,0.108539,0.108887,0.208915
2,0.236837,0.090157,0.110791,0.121384,0.234111
2,0.237052,0.109878,0.112210,0.122442,0.244869
2,0.238164,0.114172,0.115906,0.120471,0.241634
2,0.240178,0.116243,0.119607,0.120988,0.234467
2,0.243460,0.114277,0.120037,0.120256,0.224760
2,0.246813,0.112288,0.119293,0.119034,0.220205
2,0.249873,0.110620,0.117540,0.117130,0.215839
2,0.228348,0.080885,0.111488,0.113439,0.201255
2,0.228208,0.103759,0.112546,0.120676,0.236299
2,0.225132,0.110602,0.114548,0.121591,0.226395
2,0.226978,0.110525,0.115491,0.119325,0.217194
2,0.231793,0.107682,0.115255,0.116133,0.208370
2,0.237153,0.104929,0.112887,0.112811,0.203067
2,0.232619,0.078909,0.107538,0.114500,0.195932
2,0.230040,0.103879,0.108927,0.116301,0.229969
2,0.228160,0.110907,0.113586,0.117447,0.229724
2,0.231187,0.112715,0.116587,0.117008,0.222095
2,0.236043,0.109559,0.116107,0.114382,0.213399
2,0.233660,0.088628,0.107312,0.117243,0.230350
2,0.233125,0.107736,0.110200,0.118735,0.243089
2,0.233164,0.113333,0.115346,0.118985,0.241051
2,0.234493,0.115034,0.118746,0.119941,0.232471
2,0.238631,0.112836,0.119178,0.118408,0.225031
2,0.230825,0.101061,0.114751,0.121227,0.239628
2,0.237483,0.114110,0.118893,0.129494,0.257997
2,0.238309,0.121641,0.121154,0.130262,0.259755
2,0.239555,0.124714,0.124266,0.129388,0.257788
2,0.241734,0.125160,0.126459,0.128474,0.253473
2,0.244325,0.124196,0.127489,0.128076,0.248873
2,0.246868,0.122786,0.127541,0.127008,0.244339
2,0.248950,0.121453,0.126789,0.125947,0.240992
2,0.250562,0.120396,0.125646,0.124897,0.236786
2,0.251730,0.119544,0.124507,0.123779,0.234330
2,0.252259,0.119017,0.123138,0.122708,0.231705
2,0.252742,0.118283,0.122052,0.121273,0.229769
2,0.253084,0.117294,0.120933,0.119808,0.228297
2,0.253627,0.115995,0.119748,0.118369,0.227709
2,0.254017,0.115049,0.119094,0.117122,0.227700
2,0.254415,0.114367,0.118628,0.116312,0.227724
2,0.254633,0.113805,0.118256,0.115770,0.227529
2,0.254581,0.113475,0.118001,0.115482,0.227089
2,0.233800,0.079517,0.107259,0.113459,0.199681
2,0.229322,0.104846,0.108165,0.116461,0.233025
2,0.228518,0.110913,0.112180,0.118459,0.233601
2,0.230566,0.111763,0.115150,0.117426,0.225668
2,0.235117,0.109651,0.115432,0.115461,0.218282
2,0.234360,0.079515,0.108202,0.116095,0.201199
2,0.229745,0.103336,0.107993,0.114882,0.230384
2,0.229477,0.108753,0.112229,0.115909,0.229900
2,0.231449,0.109534,0.114341,0.115428,0.222467
2,0.235596,0.107880,0.114225,0.113774,0.216343
2,0.234428,0.078425,0.107427,0.113796,0.203193
2,0.230262,0.102927,0.107300,0.114137,0.230130
2,0.228102,0.109145,0.111918,0.115727,0.229561
2,0.229830,0.110698,0.114549,0.116264,0.222677
2,0.233740,0.109239,0.114879,0.114404,0.217107
2,0.229766,0.085877,0.112506,0.115967,0.209484
2,0.228691,0.106592,0.113171,0.122381,0.245007
2,0.228000,0.114015,0.115789,0.125837,0.243722
2,0.228932,0.115439,0.118262,0.124221,0.235652
2,0.231702,0.114450,0.119085,0.122502,0.228595
2,0.235530,0.112728,0.119024,0.120598,0.222922
2,0.240120,0.111057,0.117131,0.117888,0.218647
2,0.230668,0.090922,0.115461,0.122426,0.218914
2,0.232369,0.108926,0.116094,0.128636,0.250622
2,0.231421,0.117706,0.118612,0.130754,0.251057
2,0.231929,0.119774,0.120657,0.128913,0.246142
2,0.233344,0.120295,0.122421,0.128156,0.239835
2,0.236079,0.119358,0.123158,0.126451,0.235155
2,0.238646,0.118416,0.123330,0.124937,0.231996
2,0.241837,0.117204,0.122569,0.123035,0.229701
2,0.244391,0.116300,0.121310,0.121290,0.227447
2,0.246067,0.115591,0.119864,0.119479,0.225107
2,0.233176,0.069405,0.103986,0.107376,0.185515
2,0.224888,0.098176,0.104068,0.109959,0.217852
2,0.223392,0.105290,0.108291,0.112846,0.219656
2,0.225861,0.107316,0.110680,0.112741,0.215095
2,0.231032,0.105202,0.109696,0.110502,0.209262
2,0.237076,0.090668,0.111361,0.121957,0.232059
2,0.236719,0.110221,0.112169,0.123090,0.244379
2,0.237242,0.117015,0.117332,0.123948,0.246576
2,0.238672,0.119581,0.120482,0.125094,0.243747
2,0.240383,0.119698,0.122265,0.125122,0.237768
2,0.243626,0.118593,0.122777,0.124121,0.234140
2,0.246276,0.117282,0.122507,0.122990,0.230739
2,0.248606,0.116246,0.121369,0.121486,0.228470
2,0.250219,0.115566,0.120406,0.120222,0.227067
2,0.251440,0.115013,0.119391,0.119031,0.225587
2,0.252144,0.114640,0.118549,0.118094,0.224537
2,0.252522,0.114378,0.117892,0.117393,0.223577
2,0.228869,0.086396,0.114303,0.113350,0.209857
2,0.230289,0.107167,0.114846,0.124323,0.244993
2,0.229031,0.115354,0.116754,0.126720,0.243148
2,0.230848,0.116551,0.118834,0.124672,0.235455
2,0.232663,0.116157,0.120121,0.123300,0.228684
2,0.236772,0.114472,0.120377,0.121375,0.223439
2,0.240688,0.112825,0.119324,0.119633,0.219924
2,0.243743,0.111794,0.117620,0.117899,0.217391
2,0.229057,0.087783,0.115672,0.116274,0.213868
2,0.230026,0.109118,0.115560,0.125391,0.247010
2,0.229503,0.116119,0.117184,0.128074,0.245756
2,0.230433,0.117289,0.119336,0.125874,0.237348
2,0.232986,0.116481,0.120710,0.124034,0.230267
2,0.236982,0.114446,0.120593,0.121644,0.223832
2,0.241197,0.112660,0.119246,0.119451,0.219853
2,0.232890,0.079577,0.107009,0.113347,0.198522
2,0.228445,0.105195,0.109076,0.117196,0.234526
2,0.227446,0.111527,0.112654,0.116945,0.234977
2,0.230440,0.112947,0.115994,0.116606,0.229252
2,0.235450,0.110650,0.116015,0.114468,0.220742
2,0.233327,0.084964,0.104895,0.113237,0.223773
2,0.230443,0.107340,0.108541,0.116266,0.239566
2,0.231947,0.113767,0.114688,0.116926,0.239566
2,0.233218,0.114461,0.117193,0.117773,0.232491
2,0.237223,0.113721,0.117983,0.116781,0.225908
2,0.228352,0.096890,0.109806,0.116578,0.241377
2,0.234255,0.114186,0.115734,0.126277,0.256136
2,0.235552,0.121688,0.119180,0.129137,0.258746
2,0.237335,0.124595,0.122838,0.127505,0.255864
2,0.239835,0.123040,0.124275,0.125970,0.247381
2,0.243362,0.122610,0.125174,0.125417,0.243863
2,0.246861,0.120779,0.124918,0.124016,0.238044
2,0.249516,0.119402,0.123647,0.122554,0.234968
2,0.230952,0.090531,0.112403,0.118911,0.222624
2,0.232883,0.109837,0.114836,0.125974,0.254151
2,0.232204,0.116869,0.117447,0.127900,0.253921
2,0.232812,0.119811,0.120811,0.128046,0.247177
2,0.234756,0.119194,0.122211,0.126795,0.238576
2,0.237688,0.118090,0.122687,0.124892,0.232903
2,0.241018,0.116390,0.122357,0.122926,0.228828
2,0.244015,0.115059,0.120901,0.120668,0.225351
2,0.234220,0.083877,0.105803,0.116119,0.223730
2,0.229852,0.106844,0.109218,0.115555,0.237857
2,0.230676,0.112474,0.114685,0.116755,0.237283
2,0.233303,0.112929,0.116776,0.116868,0.228715
2,0.237204,0.111277,0.117007,0.115230,0.221695
2,0.231601,0.101096,0.116477,0.122531,0.233927
2,0.237600,0.112824,0.118439,0.130403,0.255990
2,0.239321,0.121592,0.120913,0.131232,0.261232
2,0.241227,0.125274,0.124913,0.130443,0.260975
2,0.242618,0.125228,0.126827,0.129333,0.255108
2,0.244891,0.125802,0.128480,0.129128,0.253270
2,0.247710,0.124639,0.128766,0.128211,0.249428
2,0.250096,0.123255,0.128372,0.127127,0.245916
2,0.252362,0.121939,0.127151,0.125505,0.242572
2,0.253915,0.120855,0.125648,0.123949,0.240136
2,0.254903,0.120055,0.124402,0.122647,0.238430
2,0.255764,0.119290,0.123266,0.121498,0.237295
2,0.256216,0.118534,0.122195,0.120357,0.236309
2,0.256410,0.117936,0.121399,0.119367,0.235559
2,0.256421,0.117352,0.120791,0.118572,0.235023
2,0.256266,0.116914,0.120349,0.118022,0.234433
2,0.255971,0.116476,0.119973,0.117611,0.233524
2,0.230607,0.103281,0.115031,0.121934,0.239843
2,0.237159,0.113856,0.118011,0.129936,0.256525
2,0.238961,0.122095,0.120458,0.130354,0.260267
2,0.240881,0.125632,0.124056,0.129600,0.259589
2,0.243050,0.125309,0.126021,0.128466,0.253548
2,0.245923,0.124407,0.127020,0.127634,0.249594
2,0.248544,0.122895,0.127213,0.126712,0.244398
2,0.251008,0.121151,0.126458,0.124962,0.240263
2,0.253131,0.119716,0.124961,0.123197,0.237333
2,0.254562,0.118682,0.123502,0.121718,0.235206
2,0.255566,0.117794,0.122126,0.120415,0.233043
2,0.230735,0.098915,0.111004,0.117868,0.235972
2,0.232819,0.113145,0.113884,0.121414,0.251104
2,0.233953,0.119559,0.117596,0.123535,0.253563
2,0.235866,0.122102,0.122239,0.124189,0.248568
2,0.238734,0.121010,0.123894,0.123871,0.240122
2,0.242392,0.119609,0.124307,0.123165,0.235570
2,0.245709,0.117756,0.123037,0.121266,0.230227
2,0.232195,0.089514,0.107734,0.114644,0.221085
2,0.229682,0.108968,0.110044,0.117802,0.241841
2,0.230642,0.115156,0.115023,0.120069,0.241282
2,0.232740,0.116389,0.118834,0.119937,0.232957
2,0.236808,0.114572,0.119669,0.118362,0.225233
2,0.240083,0.113263,0.119119,0.117048,0.221928
2,0.233093,0.081077,0.106099,0.112782,0.206342
2,0.228223,0.104025,0.106765,0.113292,0.231295
2,0.227418,0.109930,0.111281,0.115662,0.229930
2,0.229435,0.111236,0.114338,0.115608,0.222227
2,0.234368,0.108797,0.114577,0.114107,0.215743
2,0.233928,0.083569,0.106462,0.115818,0.217983
2,0.230996,0.106715,0.109064,0.116051,0.236857
2,0.230640,0.112686,0.114030,0.118095,0.236661
2,0.232600,0.112878,0.116425,0.116672,0.227991
2,0.237171,0.110163,0.116606,0.114743,0.219852
2,0.227420,0.084329,0.111094,0.116109,0.205457
2,0.227647,0.106765,0.112249,0.121972,0.243652
2,0.227684,0.112502,0.114677,0.122842,0.239894
2,0.228911,0.113338,0.116892,0.121223,0.230969
2,0.233668,0.110858,0.117270,0.118569,0.222441
2,0.239570,0.107893,0.115670,0.115400,0.216595
2,0.232127,0.092663,0.110649,0.120311,0.232549
2,0.233698,0.112391,0.113441,0.123098,0.247963
2,0.234008,0.118376,0.118317,0.123649,0.248910
2,0.236439,0.119747,0.121362,0.123196,0.242943
2,0.240893,0.116828,0.121766,0.121347,0.233654
2,0.245139,0.114034,0.120560,0.118928,0.227930
2,0.227823,0.080649,0.107423,0.114222,0.203012
2,0.224887,0.105848,0.108996,0.119775,0.238870
2,0.224329,0.110747,0.112329,0.120256,0.233984
2,0.227082,0.110357,0.113908,0.118930,0.225068
2,0.233095,0.107300,0.113902,0.116024,0.216430
2,0.229221,0.089322,0.110288,0.120372,0.222325
2,0.229346,0.109078,0.112676,0.123915,0.247220
2,0.229989,0.115723,0.115733,0.125769,0.247335
2,0.231062,0.116931,0.118630,0.124494,0.238718
2,0.234271,0.115426,0.119848,0.122299,0.230642
2,0.239185,0.112853,0.119839,0.120088,0.224682
2,0.227788,0.083762,0.108782,0.117736,0.207340
2,0.227238,0.107744,0.111107,0.122717,0.242180
2,0.227911,0.113797,0.115007,0.124339,0.241120
2,0.230413,0.113685,0.117189,0.122214,0.230260
2,0.235261,0.110704,0.117695,0.119316,0.221217
2,0.226859,0.080144,0.108500,0.113880,0.203987
2,0.224811,0.104390,0.109135,0.117324,0.235264
2,0.224910,0.109491,0.111564,0.118404,0.232593
2,0.228880,0.108532,0.112987,0.116735,0.221585
2,0.235357,0.104949,0.112660,0.114049,0.211892
2,0.233176,0.090121,0.110612,0.121336,0.228378
2,0.233986,0.110186,0.113509,0.121946,0.243298
2,0.234849,0.116478,0.117719,0.121240,0.244911
2,0.236798,0.117670,0.120918,0.121031,0.240408
2,0.241013,0.114363,0.121011,0.119271,0.230958
