gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
7,0.393085,0.427340,0.189560,0.209078,0.402581
7,0.391486,0.429824,0.194674,0.213079,0.406537
7,0.390290,0.430864,0.198603,0.215174,0.409413
7,0.390096,0.431338,0.202152,0.217646,0.411442
7,0.390336,0.431539,0.206555,0.221028,0.412059
7,0.390249,0.431731,0.209629,0.222835,0.412638
7,0.390080,0.431856,0.212016,0.224562,0.413146
7,0.389942,0.431927,0.213876,0.225950,0.413680
7,0.389889,0.432008,0.215449,0.227116,0.414008
7,0.389917,0.432010,0.216737,0.228055,0.414216
7,0.389867,0.432073,0.217574,0.228353,0.414365
7,0.389820,0.432197,0.218508,0.229082,0.414468
7,0.389705,0.432251,0.219289,0.229754,0.414499
7,0.389560,0.432256,0.219860,0.230259,0.414554
7,0.389455,0.432282,0.220138,0.230465,0.414594
7,0.389414,0.432322,0.220450,0.230761,0.414625
7,0.389407,0.432365,0.220711,0.230964,0.414574
7,0.389415,0.432387,0.220857,0.231064,0.414556
7,0.389408,0.432420,0.221058,0.231235,0.414508
7,0.389400,0.432344,0.221357,0.231439,0.414501
7,0.389373,0.432329,0.221554,0.231553,0.414494
7,0.389328,0.432324,0.221691,0.231570,0.414449
7,0.389346,0.432260,0.221783,0.231609,0.414433
7,0.389355,0.432162,0.221808,0.231560,0.414389
7,0.389357,0.431983,0.221799,0.231448,0.414365
7,0.389361,0.431885,0.221867,0.231372,0.414466
7,0.389394,0.431772,0.221959,0.231343,0.414531
7,0.389431,0.431620,0.222009,0.231279,0.414630
7,0.389448,0.431534,0.222042,0.231192,0.414707
7,0.389445,0.431454,0.222112,0.231164,0.414778
7,0.389444,0.431381,0.222262,0.231149,0.414868
7,0.389464,0.431335,0.222392,0.231162,0.414934
7,0.389477,0.431320,0.222509,0.231227,0.414982
7,0.389513,0.431318,0.222625,0.231314,0.415038
7,0.389553,0.431260,0.222732,0.231488,0.415049
7,0.389649,0.431265,0.223013,0.231826,0.415037
7,0.389682,0.431346,0.223338,0.232194,0.414985
7,0.389666,0.431420,0.223515,0.232393,0.414844
7,0.389705,0.431458,0.223755,0.232507,0.414730
7,0.389745,0.431507,0.223857,0.232459,0.414613
7,0.389795,0.431517,0.223999,0.232685,0.414507
7,0.389789,0.431514,0.224741,0.233510,0.414221
7,0.389780,0.431589,0.225212,0.233812,0.414066
7,0.389752,0.431662,0.225668,0.234083,0.414084
7,0.389666,0.431680,0.225743,0.233938,0.414141
7,0.389650,0.431674,0.226044,0.233939,0.414160
7,0.389648,0.431646,0.226603,0.234377,0.414184
7,0.389624,0.431641,0.226979,0.234816,0.414198
7,0.389631,0.431641,0.227163,0.234901,0.414210
7,0.389708,0.431572,0.227622,0.235061,0.414243
7,0.389708,0.431572,0.227622,0.235061,0.414243
7,0.389763,0.431550,0.227861,0.235044,0.414324
7,0.389845,0.431501,0.228019,0.235086,0.414404
7,0.389872,0.431421,0.228162,0.235193,0.414505
7,0.389858,0.431376,0.228242,0.235263,0.414611
7,0.389904,0.431356,0.228346,0.235404,0.414603
7,0.389954,0.431363,0.228446,0.235528,0.414607
7,0.389981,0.431381,0.228518,0.235734,0.414614
7,0.389993,0.431398,0.228634,0.236164,0.414618
7,0.390001,0.431440,0.228823,0.236537,0.414654
7,0.390025,0.431464,0.229035,0.236896,0.414623
7,0.390033,0.431517,0.229249,0.237185,0.414622
7,0.390053,0.431557,0.229724,0.237803,0.414570
7,0.390069,0.431583,0.230050,0.238125,0.414587
7,0.390094,0.431630,0.230272,0.238495,0.414581
7,0.390139,0.431698,0.230466,0.238786,0.414551
7,0.390190,0.431756,0.230768,0.239065,0.414550
7,0.390206,0.431839,0.231040,0.239375,0.414521
7,0.390246,0.431891,0.231150,0.239660,0.414370
7,0.390191,0.432005,0.231203,0.239857,0.414194
7,0.390132,0.432200,0.231263,0.240004,0.414138
7,0.390063,0.432347,0.231173,0.240143,0.414128
7,0.389988,0.432475,0.231211,0.240329,0.414191
7,0.389911,0.432544,0.231221,0.240393,0.414204
7,0.389876,0.432600,0.231142,0.240517,0.414115
7,0.389851,0.432662,0.231069,0.240590,0.414074
