gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
0,0.269326,0.118568,0.105257,0.128356,0.148267
0,0.267375,0.114709,0.105301,0.129308,0.149192
0,0.267314,0.114452,0.105234,0.130113,0.150265
0,0.268128,0.115353,0.104953,0.130769,0.150723
0,0.268601,0.115849,0.104367,0.131017,0.151000
0,0.268848,0.116190,0.103904,0.131079,0.151079
0,0.268941,0.116445,0.103650,0.131085,0.151217
0,0.269020,0.116652,0.103498,0.130923,0.151309
0,0.268950,0.116671,0.103301,0.130719,0.151349
0,0.268901,0.116773,0.103348,0.130663,0.151405
0,0.268940,0.116776,0.103319,0.130555,0.151371
0,0.268972,0.116808,0.103323,0.130476,0.151374
0,0.268943,0.116862,0.103309,0.130399,0.151321
0,0.268939,0.116865,0.103262,0.130323,0.151259
0,0.268985,0.116885,0.103245,0.130279,0.151230
0,0.268990,0.116897,0.103215,0.130233,0.151200
0,0.268978,0.116876,0.103169,0.130191,0.151195
0,0.268999,0.116874,0.103142,0.130162,0.151180
0,0.269014,0.116847,0.103108,0.130127,0.151156
0,0.269035,0.116827,0.103083,0.130106,0.151133
0,0.269075,0.116818,0.103080,0.130091,0.151107
0,0.269129,0.116791,0.103073,0.130085,0.151079
0,0.269184,0.116752,0.103058,0.130068,0.151043
0,0.269167,0.116735,0.103059,0.130044,0.151036
0,0.269146,0.116721,0.103068,0.130008,0.151047
0,0.269131,0.116721,0.103091,0.129979,0.151061
0,0.269123,0.116722,0.103104,0.129956,0.151055
0,0.269154,0.116712,0.103112,0.129934,0.151034
0,0.269163,0.116722,0.103128,0.129918,0.151023
0,0.269132,0.116743,0.103142,0.129895,0.151018
0,0.269089,0.116792,0.103173,0.129877,0.151015
0,0.269032,0.116808,0.103174,0.129842,0.151011
0,0.269045,0.116808,0.103164,0.129808,0.150973
0,0.269081,0.116774,0.103125,0.129766,0.150910
0,0.269123,0.116776,0.103090,0.129722,0.150840
0,0.269167,0.116741,0.103046,0.129687,0.150794
0,0.269231,0.116660,0.102984,0.129644,0.150762
0,0.269180,0.116638,0.103001,0.129639,0.150760
0,0.269114,0.116590,0.102989,0.129600,0.150749
0,0.269050,0.116556,0.102990,0.129558,0.150748
