gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
4,0.231483,0.460233,0.458041,0.216685,0.179550
4,0.228228,0.461039,0.463030,0.227648,0.182554
4,0.229638,0.461640,0.464372,0.241841,0.187352
4,0.232720,0.462644,0.465418,0.252510,0.191303
4,0.235602,0.463681,0.466285,0.258544,0.194263
4,0.240132,0.464041,0.466923,0.259120,0.195725
4,0.241777,0.464487,0.467595,0.259988,0.196807
4,0.242471,0.464973,0.468220,0.260722,0.197575
4,0.243520,0.465276,0.468609,0.262320,0.198991
4,0.244341,0.465616,0.469110,0.263395,0.199693
4,0.244425,0.465880,0.469397,0.263893,0.199957
4,0.244621,0.466092,0.470457,0.262345,0.199782
4,0.244733,0.466228,0.470973,0.261857,0.199786
4,0.244855,0.466298,0.471197,0.261430,0.199773
4,0.244836,0.466362,0.471340,0.261379,0.199823
4,0.244861,0.466463,0.471434,0.261403,0.199906
4,0.245096,0.466545,0.471538,0.261579,0.200088
4,0.245224,0.466633,0.471623,0.261642,0.200235
4,0.245290,0.466692,0.471688,0.261713,0.200324
4,0.245358,0.466749,0.471772,0.261846,0.200425
4,0.245393,0.466780,0.471895,0.261954,0.200491
4,0.245425,0.466787,0.471990,0.262052,0.200536
4,0.245423,0.466815,0.472134,0.262143,0.200576
4,0.245431,0.466834,0.472246,0.262182,0.200586
4,0.245519,0.466892,0.472406,0.262212,0.200600
4,0.245613,0.466965,0.472597,0.262279,0.200634
4,0.245700,0.467046,0.472742,0.262405,0.200712
4,0.245707,0.467124,0.472845,0.262497,0.200768
4,0.245691,0.467170,0.472896,0.262614,0.200820
4,0.245679,0.467224,0.472950,0.262757,0.200885
4,0.245713,0.467295,0.473030,0.262844,0.200977
4,0.245759,0.467362,0.473130,0.262875,0.201074
4,0.245747,0.467425,0.473204,0.262901,0.201155
4,0.245752,0.467487,0.473262,0.262819,0.201206
4,0.245722,0.467521,0.473322,0.262757,0.201245
4,0.245699,0.467563,0.473340,0.262678,0.201289
4,0.245668,0.467647,0.473357,0.262526,0.201333
4,0.245591,0.467716,0.473393,0.262373,0.201315
4,0.245482,0.467806,0.473413,0.262132,0.201224
4,0.245422,0.467866,0.473423,0.261842,0.201117
4,0.245302,0.467980,0.473417,0.261530,0.200988
4,0.245277,0.468090,0.473417,0.260657,0.200781
4,0.245112,0.468315,0.473364,0.258978,0.200214
4,0.245112,0.468315,0.473364,0.258978,0.200214
4,0.245082,0.468393,0.473325,0.258556,0.200053
4,0.245076,0.468480,0.473307,0.258065,0.199862
4,0.245050,0.468562,0.473301,0.257554,0.199633
4,0.245050,0.468562,0.473301,0.257554,0.199633
4,0.244979,0.468572,0.473287,0.257528,0.199666
4,0.244891,0.468581,0.473317,0.257611,0.199739
4,0.244726,0.468449,0.473364,0.258129,0.200021
4,0.244583,0.468404,0.473427,0.258460,0.200234
4,0.244528,0.468378,0.473454,0.258774,0.200428
4,0.244516,0.468356,0.473438,0.259112,0.200574
4,0.244522,0.468344,0.473391,0.259421,0.200648
4,0.244511,0.468322,0.473365,0.259599,0.200661
4,0.244503,0.468330,0.473309,0.259700,0.200663
4,0.244490,0.468319,0.473244,0.259744,0.200640
4,0.244502,0.468315,0.473188,0.259829,0.200666
4,0.244478,0.468323,0.473170,0.259881,0.200671
