gestureClass,dBetweenThumbAndPC,dBetweenIndexAndPC,dBetweenMiddleAndPC,dBetweenRingAndPC,dBetweenPinkyAndPC
3,0.435386,0.425633,0.111897,0.128738,0.150082
3,0.432931,0.424241,0.111041,0.126530,0.152029
3,0.433207,0.423023,0.110768,0.126125,0.153926
3,0.433556,0.422216,0.110529,0.126172,0.155366
3,0.433798,0.421873,0.110504,0.126353,0.156250
3,0.433999,0.422154,0.111188,0.127153,0.157275
3,0.434288,0.422282,0.111467,0.127622,0.157816
3,0.435410,0.422389,0.111751,0.128081,0.158123
3,0.436177,0.422602,0.111923,0.128366,0.158318
3,0.436696,0.422761,0.111983,0.128634,0.158534
3,0.437203,0.423059,0.112038,0.128947,0.158868
3,0.437750,0.423246,0.112118,0.129102,0.159059
3,0.438209,0.423630,0.112265,0.129335,0.159214
3,0.438770,0.423898,0.112469,0.129527,0.159311
3,0.439221,0.424103,0.112677,0.129735,0.159400
3,0.439474,0.424330,0.112773,0.129880,0.159449
3,0.439672,0.424416,0.112831,0.129980,0.159460
3,0.439838,0.424484,0.112836,0.130049,0.159475
3,0.440042,0.424529,0.112852,0.130097,0.159508
3,0.440170,0.424535,0.112877,0.130122,0.159488
3,0.440254,0.424520,0.112887,0.130155,0.159499
3,0.440337,0.424526,0.112897,0.130196,0.159532
3,0.440497,0.424593,0.112946,0.130266,0.159555
3,0.440592,0.424668,0.112990,0.130337,0.159550
3,0.440672,0.424725,0.113003,0.130372,0.159532
3,0.440712,0.424780,0.113020,0.130395,0.159525
3,0.440757,0.424837,0.113050,0.130414,0.159532
3,0.440806,0.424888,0.113072,0.130438,0.159562
3,0.440893,0.424931,0.113111,0.130477,0.159597
3,0.440968,0.424953,0.113131,0.130510,0.159644
3,0.441000,0.424966,0.113147,0.130544,0.159679
3,0.441023,0.424972,0.113190,0.130586,0.159711
3,0.441066,0.425002,0.113214,0.130619,0.159719
3,0.441127,0.425060,0.113242,0.130665,0.159723
3,0.441159,0.425128,0.113264,0.130716,0.159709
3,0.441207,0.425146,0.113288,0.130744,0.159689
3,0.441241,0.425180,0.113307,0.130775,0.159697
3,0.441267,0.425180,0.113321,0.130799,0.159697
3,0.441285,0.425184,0.113337,0.130824,0.159698
3,0.441295,0.425173,0.113345,0.130852,0.159695
3,0.441293,0.425165,0.113361,0.130874,0.159695
3,0.441285,0.425181,0.113374,0.130897,0.159700
3,0.441284,0.425210,0.113390,0.130918,0.159704
3,0.441295,0.425244,0.113393,0.130932,0.159699
3,0.441317,0.425254,0.113384,0.130938,0.159699
3,0.441340,0.425255,0.113367,0.130961,0.159713
3,0.441324,0.425198,0.113348,0.130976,0.159679
3,0.441326,0.425087,0.113269,0.130998,0.159643
3,0.441333,0.424998,0.113185,0.130992,0.159618
3,0.441351,0.424992,0.113152,0.130998,0.159599
3,0.441349,0.424999,0.113120,0.130997,0.159596
3,0.441329,0.425010,0.113103,0.131004,0.159588
3,0.441403,0.425138,0.113112,0.131041,0.159586
3,0.441490,0.425292,0.113151,0.131095,0.159604
3,0.441596,0.425520,0.113244,0.131203,0.159604
3,0.441596,0.425520,0.113244,0.131203,0.159604
3,0.441631,0.425577,0.113266,0.131228,0.159600
3,0.441654,0.425554,0.113254,0.131244,0.159599
3,0.441664,0.425537,0.113239,0.131256,0.159595
3,0.441666,0.425537,0.113245,0.131279,0.159604
3,0.441665,0.425541,0.113234,0.131297,0.159604
3,0.441668,0.425570,0.113245,0.131329,0.159612
3,0.441720,0.425632,0.113299,0.131376,0.159607
3,0.441787,0.425732,0.113353,0.131427,0.159595
3,0.441822,0.425776,0.113404,0.131467,0.159589
3,0.441877,0.425810,0.113466,0.131497,0.159591
3,0.441900,0.425850,0.113526,0.131537,0.159593
3,0.441896,0.425872,0.113583,0.131565,0.159582
3,0.441871,0.425825,0.113628,0.131582,0.159587
3,0.441837,0.425630,0.113734,0.131597,0.159607
3,0.441854,0.425455,0.113880,0.131642,0.159661
3,0.441960,0.425428,0.113930,0.131657,0.159703
3,0.442170,0.425399,0.113909,0.131628,0.159773
3,0.442220,0.425338,0.113837,0.131596,0.159846
3,0.442338,0.425319,0.113772,0.131584,0.159874
3,0.442636,0.425357,0.113789,0.131582,0.159848
3,0.442774,0.425391,0.113793,0.131599,0.159849
3,0.442950,0.425420,0.113830,0.131608,0.159837
3,0.443100,0.425371,0.113852,0.131604,0.159817
3,0.443186,0.424716,0.113978,0.131588,0.159809
3,0.443084,0.424309,0.114098,0.131617,0.159876
3,0.443139,0.424143,0.114131,0.131644,0.159911
3,0.443346,0.423287,0.114184,0.131695,0.159985
3,0.443538,0.422969,0.114138,0.131649,0.160070
3,0.444095,0.422809,0.114103,0.131640,0.160095
3,0.444328,0.422614,0.114058,0.131675,0.160047
3,0.444509,0.422436,0.114002,0.131707,0.159994
3,0.444596,0.422310,0.114028,0.131741,0.159994
3,0.444535,0.422225,0.114072,0.131778,0.159948
3,0.444448,0.422200,0.114050,0.131816,0.159920
3,0.444355,0.422204,0.114069,0.131891,0.159913
3,0.444327,0.422278,0.114090,0.131960,0.159875
3,0.444285,0.422292,0.114104,0.132001,0.159820
3,0.444242,0.422309,0.114123,0.132046,0.159780
3,0.444222,0.422344,0.114137,0.132106,0.159769
3,0.444211,0.422391,0.114150,0.132156,0.159783
